	T0_1_V	T0_2_V	T63_1_V	T63_2_V
KSW-cf_coassembly_k141_2750941||full	2.63965765325418	1.52475460101323	2.59171801071081	1.52475460101323
KSW-cf_coassembly_k141_3554627||full	3.37483522396361	1.52475460101323	2.59171801071081	2.95992474203199
KSW-cf_coassembly_k141_729584||full	1.52475460101323	1.52475460101323	1.52475460101323	2.55960892569858
KSW-cf_coassembly_k141_3554703||full	3.06656659322618	1.52475460101323	3.74089669879725	3.25101055718808
KSW-cf_coassembly_k141_191642||full	3.06656659322618	1.52475460101323	2.817783147396	3.48484964472557
KSW-cf_coassembly_k141_327848||full	3.37483522396361	4.89421227633567	3.42605358355869	4.3790363491197
KSW-cf_coassembly_k141_2348096||full	2.63965765325418	3.46888300501849	3.00279881750719	2.95992474203199
KSW-cf_coassembly_k141_602581||full	3.06656659322618	1.52475460101323	2.28760527946316	3.68201773773267
KSW-cf_coassembly_k141_2076905||full	4.66045619198414	3.46888300501849	5.13596478980887	5.30512822197037
KSW-cf_coassembly_k141_1807918||full	4.55201609479456	6.05056224872926	3.83092436689489	5.5636652235499
KSW-cf_coassembly_k141_2751769||full	2.63965765325418	1.52475460101323	3.74089669879725	4.00491070143103
KSW-cf_coassembly_k141_464832||full	3.62110335513742	4.56070366484789	3.53981048291467	4.48417707837315
KSW-cf_coassembly_k141_2881834||full	2.63965765325418	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_2209974||full	1.52475460101323	1.52475460101323	1.52475460101323	3.48484964472557
KSW-cf_coassembly_k141_999385||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_867820||full	5.02614247798585	7.12030741672081	4.27235827363982	5.97247499112596
KSW-cf_coassembly_k141_3690623||full	4.43446386468192	6.05056224872926	8.97937340246026	8.1567585832735
KSW-cf_coassembly_k141_3555648||full	3.82780450080424	5.16391256058374	3.64424687486889	5.1870116136789
KSW-cf_coassembly_k141_1537116||full	3.37483522396361	1.52475460101323	3.83092436689489	2.55960892569858
KSW-cf_coassembly_k141_731168||full	3.82780450080424	5.58614821910681	3.30088363526088	5.5636652235499
KSW-cf_coassembly_k141_3152283||full	3.37483522396361	1.52475460101323	3.64424687486889	6.3185777103615
KSW-cf_coassembly_k141_1135922||full	3.37483522396361	3.46888300501849	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_1670424||full	4.66045619198414	3.46888300501849	5.46821018309303	5.78258211924899
KSW-cf_coassembly_k141_3152743||full	1.52475460101323	4.56070366484789	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_2211518||full	3.06656659322618	3.46888300501849	1.52475460101323	3.25101055718808
KSW-cf_coassembly_k141_3822937||full	2.63965765325418	4.12182672769442	3.30088363526088	4.14128059315282
KSW-cf_coassembly_k141_3961334||full	4.55201609479456	6.17709186655208	2.28760527946316	3.25101055718808
KSW-cf_coassembly_k141_193181||full	3.37483522396361	7.3522793489088	3.64424687486889	5.1870116136789
KSW-cf_coassembly_k141_1272499||full	2.63965765325418	1.52475460101323	2.28760527946316	4.14128059315282
KSW-cf_coassembly_k141_3290075||full	3.06656659322618	4.56070366484789	2.817783147396	3.68201773773267
KSW-cf_coassembly_k141_2079302||full	1.52475460101323	1.52475460101323	1.52475460101323	3.48484964472557
KSW-cf_coassembly_k141_63159||full	2.63965765325418	1.52475460101323	3.42605358355869	1.52475460101323
KSW-cf_coassembly_k141_330695||full	1.52475460101323	1.52475460101323	1.52475460101323	2.55960892569858
KSW-cf_coassembly_k141_3422902||full	4.00660790001483	4.12182672769442	3.91523849021469	5.46578484076001
KSW-cf_coassembly_k141_2480503||full	1.52475460101323	1.52475460101323	1.52475460101323	3.85322827998272
KSW-cf_coassembly_k141_3423130||full	2.63965765325418	1.52475460101323	2.28760527946316	2.95992474203199
KSW-cf_coassembly_k141_2080004||full	3.82780450080424	3.46888300501849	5.4949083696308	5.30512822197037
KSW-cf_coassembly_k141_2884470||full	3.62110335513742	1.52475460101323	4.33383754757098	4.67334191852929
KSW-cf_coassembly_k141_194287||full	6.81009892158693	8.70796271805605	7.98155870378613	8.28379329383603
KSW-cf_coassembly_k141_3423444||full	1.52475460101323	1.52475460101323	1.52475460101323	2.55960892569858
KSW-cf_coassembly_k141_1409621||full	1.52475460101323	1.52475460101323	1.52475460101323	2.95992474203199
KSW-cf_coassembly_k141_1409646||full	1.52475460101323	1.52475460101323	2.59171801071081	2.55960892569858
KSW-cf_coassembly_k141_1138628||full	4.94319351866923	6.91799100290682	3.64424687486889	4.67334191852929
KSW-cf_coassembly_k141_65104||full	1.52475460101323	1.52475460101323	2.28760527946316	4.3790363491197
KSW-cf_coassembly_k141_195743||full	2.63965765325418	4.12182672769442	3.99456408372911	6.59735892650775
KSW-cf_coassembly_k141_3424935||full	1.52475460101323	1.52475460101323	2.817783147396	6.4263012932168
KSW-cf_coassembly_k141_469253||full	1.52475460101323	1.52475460101323	3.00279881750719	2.55960892569858
KSW-cf_coassembly_k141_1411033||full	4.85508759461615	1.52475460101323	3.53981048291467	3.85322827998272
KSW-cf_coassembly_k141_1139221||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_2081980||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_333375||full	3.06656659322618	4.56070366484789	3.16131261052615	4.67334191852929
KSW-cf_coassembly_k141_3825988||full	3.37483522396361	4.56070366484789	3.16131261052615	4.84004804523307
KSW-cf_coassembly_k141_3964710||full	2.63965765325418	1.52475460101323	1.52475460101323	3.25101055718808
KSW-cf_coassembly_k141_1945131||full	1.52475460101323	1.52475460101323	5.16957714244851	6.20213219238401
KSW-cf_coassembly_k141_3293545||full	1.52475460101323	3.46888300501849	2.817783147396	5.1870116136789
KSW-cf_coassembly_k141_3156180||full	6.50029178679733	4.89421227633567	8.1541377823815	6.86948971437191
KSW-cf_coassembly_k141_196976||full	1.52475460101323	1.52475460101323	2.59171801071081	3.48484964472557
KSW-cf_coassembly_k141_1140048||full	2.63965765325418	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_3024183||full	1.52475460101323	1.52475460101323	3.30088363526088	5.97247499112596
KSW-cf_coassembly_k141_1140175||full	4.94319351866923	6.40097500720615	4.39270346045598	6.26153279041198
KSW-cf_coassembly_k141_3294250||full	3.62110335513742	1.52475460101323	3.42605358355869	2.95992474203199
KSW-cf_coassembly_k141_1813798||full	1.52475460101323	1.52475460101323	2.817783147396	3.25101055718808
KSW-cf_coassembly_k141_3695796||full	1.52475460101323	1.52475460101323	6.4459009802488	7.75385889476724
KSW-cf_coassembly_k141_3560990||full	2.63965765325418	1.52475460101323	2.28760527946316	2.95992474203199
KSW-cf_coassembly_k141_197589||full	1.52475460101323	1.52475460101323	4.33383754757098	7.09829919364152
KSW-cf_coassembly_k141_2483727||full	6.83314343531463	6.59467535137279	8.71395741457258	8.33991156610225
KSW-cf_coassembly_k141_3965677||full	3.37483522396361	1.52475460101323	3.16131261052615	3.48484964472557
KSW-cf_coassembly_k141_609040||full	3.37483522396361	1.52475460101323	4.20801188001409	3.48484964472557
KSW-cf_coassembly_k141_3426610||full	3.06656659322618	1.52475460101323	3.74089669879725	2.55960892569858
KSW-cf_coassembly_k141_470561||full	2.63965765325418	1.52475460101323	2.59171801071081	3.85322827998272
KSW-cf_coassembly_k141_3696377||full	3.37483522396361	1.52475460101323	2.28760527946316	2.55960892569858
KSW-cf_coassembly_k141_2758004||full	3.82780450080424	1.52475460101323	5.0300835969669	2.55960892569858
KSW-cf_coassembly_k141_3157463||full	6.61113200913153	7.5979491430115	7.79086223562769	7.72253431247053
KSW-cf_coassembly_k141_609618||full	1.52475460101323	1.52475460101323	1.52475460101323	5.24729235050218
KSW-cf_coassembly_k141_1946847||full	2.63965765325418	1.52475460101323	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_2620161||full	3.37483522396361	1.52475460101323	7.97212648606775	9.99774877602899
KSW-cf_coassembly_k141_2217028||full	3.37483522396361	1.52475460101323	3.74089669879725	3.48484964472557
KSW-cf_coassembly_k141_2620672||full	1.52475460101323	1.52475460101323	2.28760527946316	3.25101055718808
KSW-cf_coassembly_k141_1278536||full	2.63965765325418	1.52475460101323	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_2485771||full	4.16450328825603	7.2409541173733	2.59171801071081	5.12406736210494
KSW-cf_coassembly_k141_1544408||full	3.06656659322618	5.39056972004369	2.59171801071081	4.75915660018367
KSW-cf_coassembly_k141_1414752||full	3.37483522396361	4.89421227633567	3.16131261052615	3.85322827998272
KSW-cf_coassembly_k141_1948573||full	3.06656659322618	4.12182672769442	3.42605358355869	4.75915660018367
KSW-cf_coassembly_k141_2218455||full	2.63965765325418	1.52475460101323	2.28760527946316	3.25101055718808
KSW-cf_coassembly_k141_2621753||full	2.63965765325418	1.52475460101323	3.53981048291467	2.55960892569858
KSW-cf_coassembly_k141_337522||full	3.06656659322618	1.52475460101323	3.64424687486889	4.26527559930016
KSW-cf_coassembly_k141_1279668||full	4.30606270672544	1.52475460101323	5.13596478980887	4.14128059315282
KSW-cf_coassembly_k141_2890178||full	1.52475460101323	1.52475460101323	2.28760527946316	3.25101055718808
KSW-cf_coassembly_k141_3297611||full	1.52475460101323	1.52475460101323	4.44917652283745	6.81109749687701
KSW-cf_coassembly_k141_1143309||full	5.98651062092734	1.52475460101323	6.34709595622267	6.75023845265874
KSW-cf_coassembly_k141_739096||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_3968782||full	2.63965765325418	1.52475460101323	2.817783147396	2.55960892569858
KSW-cf_coassembly_k141_1949099||full	1.52475460101323	4.12182672769442	4.91566921135085	7.11448272404021
KSW-cf_coassembly_k141_1415709||full	1.52475460101323	1.52475460101323	6.09198386595835	8.7708640773233
KSW-cf_coassembly_k141_2086726||full	1.52475460101323	1.52475460101323	1.52475460101323	3.25101055718808
KSW-cf_coassembly_k141_1545667||full	3.82780450080424	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_2622952||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_2487368||full	1.52475460101323	1.52475460101323	1.52475460101323	5.12406736210494
KSW-cf_coassembly_k141_3298306||full	1.52475460101323	1.52475460101323	4.55569290266744	7.45668651692628
KSW-cf_coassembly_k141_3699331||full	3.37483522396361	1.52475460101323	4.27235827363982	4.58194862144588
KSW-cf_coassembly_k141_3564920||full	1.52475460101323	1.52475460101323	3.00279881750719	3.68201773773267
KSW-cf_coassembly_k141_474472||full	1.52475460101323	1.52475460101323	2.28760527946316	2.95992474203199
KSW-cf_coassembly_k141_2623145||full	1.52475460101323	1.52475460101323	3.99456408372911	6.4263012932168
KSW-cf_coassembly_k141_1678629||full	1.52475460101323	1.52475460101323	2.817783147396	2.55960892569858
KSW-cf_coassembly_k141_739781||full	3.06656659322618	5.16391256058374	3.64424687486889	4.00491070143103
KSW-cf_coassembly_k141_3298602||full	3.62110335513742	4.12182672769442	3.53981048291467	5.74139133052112
KSW-cf_coassembly_k141_1546211||full	6.44149856356113	5.39056972004369	6.7297456748797	7.60147951021887
KSW-cf_coassembly_k141_3430670||full	4.66045619198414	5.39056972004369	4.06949044511228	5.41421341767857
KSW-cf_coassembly_k141_1416647||full	2.63965765325418	3.46888300501849	3.83092436689489	3.68201773773267
KSW-cf_coassembly_k141_339243||full	4.76112644965763	6.76538411658249	4.95484175380736	5.86157771673797
KSW-cf_coassembly_k141_3299148||full	1.52475460101323	1.52475460101323	4.7016673220298	7.11448272404021
KSW-cf_coassembly_k141_71780||full	2.63965765325418	1.52475460101323	2.59171801071081	2.55960892569858
KSW-cf_coassembly_k141_1011116||full	3.82780450080424	4.56070366484789	3.30088363526088	4.14128059315282
KSW-cf_coassembly_k141_3029674||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_1282791||full	4.85508759461615	3.46888300501849	4.83391555884215	4.14128059315282
KSW-cf_coassembly_k141_3566862||full	1.52475460101323	1.52475460101323	1.52475460101323	3.85322827998272
KSW-cf_coassembly_k141_2088947||full	3.62110335513742	1.52475460101323	5.66903315707031	5.51556156302
KSW-cf_coassembly_k141_72869||full	1.52475460101323	1.52475460101323	1.52475460101323	4.00491070143103
KSW-cf_coassembly_k141_1011764||full	1.52475460101323	1.52475460101323	1.52475460101323	2.55960892569858
KSW-cf_coassembly_k141_1011795||full	3.37483522396361	1.52475460101323	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_1146660||full	4.55201609479456	1.52475460101323	5.0300835969669	4.91656062473826
KSW-cf_coassembly_k141_3301005||full	3.06656659322618	3.46888300501849	2.28760527946316	3.48484964472557
KSW-cf_coassembly_k141_3701707||full	3.37483522396361	4.12182672769442	1.52475460101323	2.55960892569858
KSW-cf_coassembly_k141_742382||full	1.52475460101323	1.52475460101323	3.00279881750719	4.58194862144588
KSW-cf_coassembly_k141_742538||full	1.52475460101323	1.52475460101323	5.4949083696308	7.0486289629206
KSW-cf_coassembly_k141_2222446||full	2.63965765325418	1.52475460101323	4.44917652283745	4.00491070143103
KSW-cf_coassembly_k141_3833402||full	2.63965765325418	1.52475460101323	2.817783147396	3.25101055718808
KSW-cf_coassembly_k141_1419247||full	2.63965765325418	1.52475460101323	1.52475460101323	2.95992474203199
KSW-cf_coassembly_k141_1549520||full	2.63965765325418	1.52475460101323	1.52475460101323	2.55960892569858
KSW-cf_coassembly_k141_743466||full	2.63965765325418	1.52475460101323	1.52475460101323	3.68201773773267
KSW-cf_coassembly_k141_616975||full	3.06656659322618	3.46888300501849	3.00279881750719	4.14128059315282
KSW-cf_coassembly_k141_3302737||full	1.52475460101323	1.52475460101323	4.27235827363982	6.07542181311114
KSW-cf_coassembly_k141_744393||full	1.52475460101323	1.52475460101323	2.28760527946316	2.55960892569858
KSW-cf_coassembly_k141_2363677||full	4.30606270672544	4.89421227633567	3.83092436689489	5.97247499112596
KSW-cf_coassembly_k141_2766562||full	1.52475460101323	4.12182672769442	2.28760527946316	2.95992474203199
KSW-cf_coassembly_k141_3835268||full	2.63965765325418	4.56070366484789	4.33383754757098	6.40011680762808
KSW-cf_coassembly_k141_1683756||full	3.06656659322618	1.52475460101323	2.59171801071081	3.68201773773267
KSW-cf_coassembly_k141_2896362||full	3.62110335513742	5.58614821910681	3.00279881750719	4.26527559930016
KSW-cf_coassembly_k141_882449||full	4.94319351866923	4.12182672769442	6.16012786254789	5.74139133052112
KSW-cf_coassembly_k141_1823056||full	1.52475460101323	1.52475460101323	3.30088363526088	3.48484964472557
KSW-cf_coassembly_k141_3033085||full	5.10451320539954	4.12182672769442	5.13596478980887	4.26527559930016
KSW-cf_coassembly_k141_1684325||full	1.52475460101323	1.52475460101323	2.817783147396	5.74139133052112
KSW-cf_coassembly_k141_1015408||full	3.82780450080424	1.52475460101323	4.33383754757098	3.68201773773267
KSW-cf_coassembly_k141_76174||full	4.94319351866923	1.52475460101323	4.27235827363982	4.3790363491197
KSW-cf_coassembly_k141_3571119||full	4.43446386468192	1.52475460101323	4.95484175380736	3.85322827998272
KSW-cf_coassembly_k141_883374||full	4.55201609479456	5.16391256058374	2.817783147396	3.68201773773267
KSW-cf_coassembly_k141_1823851||full	3.06656659322618	1.52475460101323	5.20241455682778	5.69898260132049
KSW-cf_coassembly_k141_3836641||full	1.52475460101323	1.52475460101323	3.42605358355869	3.68201773773267
KSW-cf_coassembly_k141_3436924||full	4.16450328825603	5.39056972004369	3.53981048291467	3.85322827998272
KSW-cf_coassembly_k141_207657||full	1.52475460101323	1.52475460101323	1.52475460101323	4.48417707837315
KSW-cf_coassembly_k141_619449||full	3.37483522396361	1.52475460101323	2.817783147396	4.26527559930016
KSW-cf_coassembly_k141_207879||full	4.00660790001483	3.46888300501849	3.83092436689489	5.12406736210494
KSW-cf_coassembly_k141_3034229||full	1.52475460101323	1.52475460101323	2.59171801071081	2.95992474203199
KSW-cf_coassembly_k141_77403||full	4.00660790001483	4.56070366484789	4.14050405658733	5.51556156302
KSW-cf_coassembly_k141_1552431||full	3.62110335513742	1.52475460101323	3.16131261052615	3.25101055718808
KSW-cf_coassembly_k141_2768282||full	1.52475460101323	1.52475460101323	1.52475460101323	3.25101055718808
KSW-cf_coassembly_k141_2226742||full	2.63965765325418	1.52475460101323	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_1957116||full	3.82780450080424	5.75820015415249	3.74089669879725	4.00491070143103
KSW-cf_coassembly_k141_3306186||full	1.52475460101323	1.52475460101323	2.28760527946316	2.55960892569858
KSW-cf_coassembly_k141_1553214||full	2.63965765325418	3.46888300501849	3.30088363526088	5.5636652235499
KSW-cf_coassembly_k141_208628||full	1.52475460101323	3.46888300501849	1.52475460101323	2.55960892569858
KSW-cf_coassembly_k141_2898996||full	1.52475460101323	3.46888300501849	2.817783147396	4.00491070143103
KSW-cf_coassembly_k141_2366708||full	2.63965765325418	3.46888300501849	3.16131261052615	4.00491070143103
KSW-cf_coassembly_k141_1289030||full	3.37483522396361	4.89421227633567	4.20801188001409	6.3185777103615
KSW-cf_coassembly_k141_2094567||full	5.10451320539954	1.52475460101323	4.7016673220298	3.48484964472557
KSW-cf_coassembly_k141_3838246||full	6.61113200913153	8.48187458117415	10.292385361245	12.9512131794829
KSW-cf_coassembly_k141_2631052||full	3.06656659322618	1.52475460101323	2.28760527946316	2.95992474203199
KSW-cf_coassembly_k141_1553525||full	3.37483522396361	4.12182672769442	2.817783147396	1.52475460101323
KSW-cf_coassembly_k141_1957969||full	4.30606270672544	5.75820015415249	3.83092436689489	4.91656062473826
KSW-cf_coassembly_k141_2094866||full	3.37483522396361	3.46888300501849	5.32668705641569	8.72944905962341
KSW-cf_coassembly_k141_1153007||full	3.06656659322618	1.52475460101323	4.60605662426195	4.26527559930016
KSW-cf_coassembly_k141_3307197||full	2.63965765325418	1.52475460101323	4.06949044511228	3.48484964472557
KSW-cf_coassembly_k141_347553||full	3.06656659322618	4.12182672769442	3.30088363526088	4.84004804523307
KSW-cf_coassembly_k141_2770449||full	3.82780450080424	6.05056224872926	3.74089669879725	4.58194862144588
KSW-cf_coassembly_k141_2496484||full	1.52475460101323	1.52475460101323	1.52475460101323	2.95992474203199
KSW-cf_coassembly_k141_3839292||full	3.06656659322618	3.46888300501849	1.52475460101323	2.95992474203199
KSW-cf_coassembly_k141_1290440||full	3.37483522396361	5.75820015415249	5.73763395174998	6.14017230194182
KSW-cf_coassembly_k141_1425260||full	1.52475460101323	1.52475460101323	3.42605358355869	5.86157771673797
KSW-cf_coassembly_k141_2632664||full	2.63965765325418	3.46888300501849	2.59171801071081	3.68201773773267
KSW-cf_coassembly_k141_1153867||full	4.76112644965763	6.98863279772326	6.10932503683585	5.51556156302
KSW-cf_coassembly_k141_622933||full	1.52475460101323	1.52475460101323	3.00279881750719	4.00491070143103
KSW-cf_coassembly_k141_2095985||full	1.52475460101323	1.52475460101323	2.817783147396	5.41421341767857
KSW-cf_coassembly_k141_2771320||full	1.52475460101323	1.52475460101323	1.52475460101323	3.68201773773267
KSW-cf_coassembly_k141_1291077||full	3.37483522396361	6.68255714969031	2.28760527946316	3.85322827998272
KSW-cf_coassembly_k141_3308754||full	2.63965765325418	1.52475460101323	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_1425702||full	1.52475460101323	1.52475460101323	6.58864141529283	10.1089069410229
KSW-cf_coassembly_k141_1020336||full	2.63965765325418	1.52475460101323	2.59171801071081	3.68201773773267
KSW-cf_coassembly_k141_210756||full	1.52475460101323	1.52475460101323	2.59171801071081	4.26527559930016
KSW-cf_coassembly_k141_2901517||full	2.63965765325418	1.52475460101323	2.59171801071081	3.25101055718808
KSW-cf_coassembly_k141_2498113||full	3.62110335513742	1.52475460101323	3.53981048291467	4.3790363491197
KSW-cf_coassembly_k141_3980185||full	4.00660790001483	4.12182672769442	4.33383754757098	4.58194862144588
KSW-cf_coassembly_k141_1426350||full	3.37483522396361	1.52475460101323	4.83391555884215	4.75915660018367
KSW-cf_coassembly_k141_3710079||full	3.82780450080424	4.89421227633567	3.74089669879725	4.26527559930016
KSW-cf_coassembly_k141_1556319||full	1.52475460101323	4.12182672769442	2.28760527946316	3.48484964472557
KSW-cf_coassembly_k141_2097437||full	3.82780450080424	4.12182672769442	2.817783147396	3.85322827998272
KSW-cf_coassembly_k141_2634175||full	1.52475460101323	3.46888300501849	3.64424687486889	4.58194862144588
KSW-cf_coassembly_k141_211968||full	2.63965765325418	1.52475460101323	2.28760527946316	5.69898260132049
KSW-cf_coassembly_k141_1021687||full	2.63965765325418	1.52475460101323	9.42701796019758	12.3648036475218
KSW-cf_coassembly_k141_3038135||full	2.63965765325418	4.89421227633567	3.64424687486889	4.67334191852929
KSW-cf_coassembly_k141_2097996||full	1.52475460101323	1.52475460101323	1.52475460101323	4.84004804523307
KSW-cf_coassembly_k141_3841473||full	2.63965765325418	3.46888300501849	2.28760527946316	2.55960892569858
KSW-cf_coassembly_k141_1155827||full	2.63965765325418	1.52475460101323	2.817783147396	4.91656062473826
KSW-cf_coassembly_k141_3841505||full	5.50130740057204	1.52475460101323	6.79543179523881	6.45201796972363
KSW-cf_coassembly_k141_2634866||full	1.52475460101323	3.46888300501849	2.28760527946316	2.95992474203199
KSW-cf_coassembly_k141_1557154||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_82241||full	1.52475460101323	3.46888300501849	3.00279881750719	4.58194862144588
KSW-cf_coassembly_k141_2634903||full	1.52475460101323	1.52475460101323	3.30088363526088	4.58194862144588
KSW-cf_coassembly_k141_82408||full	4.00660790001483	5.91180848718905	3.74089669879725	4.67334191852929
KSW-cf_coassembly_k141_3172870||full	1.52475460101323	1.52475460101323	2.59171801071081	6.4263012932168
KSW-cf_coassembly_k141_1022370||full	3.62110335513742	3.46888300501849	3.53981048291467	4.14128059315282
KSW-cf_coassembly_k141_1022709||full	2.63965765325418	3.46888300501849	3.53981048291467	3.85322827998272
KSW-cf_coassembly_k141_1829036||full	1.52475460101323	3.46888300501849	3.99456408372911	3.48484964472557
KSW-cf_coassembly_k141_351570||full	1.52475460101323	3.46888300501849	4.14050405658733	3.68201773773267
KSW-cf_coassembly_k141_3443314||full	3.82780450080424	4.12182672769442	3.42605358355869	3.48484964472557
KSW-cf_coassembly_k141_351764||full	5.10451320539954	6.68255714969031	3.83092436689489	5.24729235050218
KSW-cf_coassembly_k141_3983313||full	3.06656659322618	3.46888300501849	3.00279881750719	4.26527559930016
KSW-cf_coassembly_k141_890876||full	3.62110335513742	3.46888300501849	10.1893250021339	13.0340705317365
KSW-cf_coassembly_k141_751998||full	2.63965765325418	1.52475460101323	5.66903315707031	7.67968087576778
KSW-cf_coassembly_k141_3578811||full	4.00660790001483	4.12182672769442	3.64424687486889	4.91656062473826
KSW-cf_coassembly_k141_214162||full	1.52475460101323	1.52475460101323	4.06949044511228	5.93645234784067
KSW-cf_coassembly_k141_1692624||full	1.52475460101323	1.52475460101323	2.28760527946316	4.58194862144588
KSW-cf_coassembly_k141_2100159||full	5.71544319064331	7.5979491430115	6.22518827261419	5.46578484076001
KSW-cf_coassembly_k141_3579386||full	3.82780450080424	5.16391256058374	4.20801188001409	5.46578484076001
KSW-cf_coassembly_k141_1559769||full	3.37483522396361	1.52475460101323	4.7016673220298	7.7945939426505
KSW-cf_coassembly_k141_3580148||full	1.52475460101323	1.52475460101323	2.28760527946316	4.75915660018367
KSW-cf_coassembly_k141_3445337||full	3.37483522396361	4.12182672769442	2.59171801071081	4.84004804523307
KSW-cf_coassembly_k141_215629||full	1.52475460101323	1.52475460101323	8.35617621295272	10.8823731531148
KSW-cf_coassembly_k141_2502833||full	1.52475460101323	3.46888300501849	1.52475460101323	2.95992474203199
KSW-cf_coassembly_k141_3175887||full	1.52475460101323	1.52475460101323	1.52475460101323	4.58194862144588
KSW-cf_coassembly_k141_2374858||full	4.30606270672544	4.89421227633567	8.10320140570591	7.14631469113854
KSW-cf_coassembly_k141_754173||full	1.52475460101323	1.52475460101323	3.30088363526088	3.68201773773267
KSW-cf_coassembly_k141_2638669||full	3.82780450080424	1.52475460101323	3.83092436689489	7.37844555771347
KSW-cf_coassembly_k141_3314516||full	1.52475460101323	1.52475460101323	3.00279881750719	3.25101055718808
KSW-cf_coassembly_k141_86426||full	1.52475460101323	1.52475460101323	2.817783147396	5.1870116136789
KSW-cf_coassembly_k141_1561740||full	3.37483522396361	1.52475460101323	3.30088363526088	4.14128059315282
KSW-cf_coassembly_k141_1832759||full	1.52475460101323	4.12182672769442	3.16131261052615	3.68201773773267
KSW-cf_coassembly_k141_1966438||full	1.52475460101323	1.52475460101323	5.29661884252203	7.23779863406787
KSW-cf_coassembly_k141_3846300||full	2.63965765325418	3.46888300501849	2.59171801071081	3.25101055718808
KSW-cf_coassembly_k141_3582160||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_1833182||full	1.52475460101323	1.52475460101323	5.84514622069069	7.0145383046229
KSW-cf_coassembly_k141_3846752||full	3.82780450080424	4.12182672769442	3.64424687486889	5.30512822197037
KSW-cf_coassembly_k141_3715511||full	3.06656659322618	1.52475460101323	2.28760527946316	3.85322827998272
KSW-cf_coassembly_k141_2236265||full	2.63965765325418	1.52475460101323	2.28760527946316	2.55960892569858
KSW-cf_coassembly_k141_1562279||full	1.52475460101323	3.46888300501849	4.06949044511228	4.3790363491197
KSW-cf_coassembly_k141_87739||full	3.37483522396361	1.52475460101323	3.53981048291467	3.25101055718808
KSW-cf_coassembly_k141_1562413||full	1.52475460101323	1.52475460101323	3.64424687486889	2.95992474203199
KSW-cf_coassembly_k141_356324||full	1.52475460101323	1.52475460101323	3.16131261052615	1.52475460101323
KSW-cf_coassembly_k141_2779089||full	2.63965765325418	1.52475460101323	2.59171801071081	2.55960892569858
KSW-cf_coassembly_k141_3847234||full	1.52475460101323	1.52475460101323	3.30088363526088	2.55960892569858
KSW-cf_coassembly_k141_3177571||full	3.62110335513742	1.52475460101323	3.42605358355869	4.14128059315282
KSW-cf_coassembly_k141_1161763||full	1.52475460101323	1.52475460101323	3.30088363526088	2.55960892569858
KSW-cf_coassembly_k141_756104||full	1.52475460101323	1.52475460101323	1.52475460101323	3.25101055718808
KSW-cf_coassembly_k141_2377284||full	3.06656659322618	4.12182672769442	3.16131261052615	4.26527559930016
KSW-cf_coassembly_k141_1834252||full	1.52475460101323	3.46888300501849	3.00279881750719	3.25101055718808
KSW-cf_coassembly_k141_2779703||full	3.37483522396361	4.56070366484789	3.00279881750719	3.85322827998272
KSW-cf_coassembly_k141_1563376||full	1.52475460101323	1.52475460101323	1.52475460101323	2.95992474203199
KSW-cf_coassembly_k141_2237374||full	2.63965765325418	1.52475460101323	5.23451237360208	5.5636652235499
KSW-cf_coassembly_k141_1299522||full	6.73866769495139	8.406509034583	7.10267894570636	8.04302848321925
KSW-cf_coassembly_k141_3848231||full	1.52475460101323	3.46888300501849	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_218412||full	1.52475460101323	4.12182672769442	3.00279881750719	4.3790363491197
KSW-cf_coassembly_k141_756810||full	1.52475460101323	1.52475460101323	2.59171801071081	1.52475460101323
KSW-cf_coassembly_k141_2377829||full	1.52475460101323	3.46888300501849	2.28760527946316	3.48484964472557
KSW-cf_coassembly_k141_3716468||full	1.52475460101323	3.46888300501849	6.14339223627494	8.56848867429476
KSW-cf_coassembly_k141_895946||full	4.00660790001483	1.52475460101323	5.69226667692388	4.67334191852929
KSW-cf_coassembly_k141_757209||full	3.06656659322618	3.46888300501849	2.28760527946316	2.55960892569858
