gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KSW-cf_coassembly_k141_3786794||full	1419.83016730916	13.1875219276605	1.95924816527086	6.73090941791814	1.68605912230439e-11	3.23608392905923e-09
KSW-cf_2nd_assembly_k141_4203558||full	1597.5219693643	9.85266058314699	1.46909077152418	6.7066384011962	1.99158954535536e-11	3.73754971345023e-09
KSW-megahit_k141_911892||full	1483.5596990115	13.2508668256963	1.97808300723399	6.69884265586274	2.10076635978511e-11	3.856733023562e-09
KSW-cf_coassembly_k141_149485||full	1288.32565338664	13.0472942680634	1.95506206640905	6.67359593960512	2.49610272216765e-11	4.48501861461826e-09
KSW-vf_coassembly_k141_839885||full	2370.00164011583	11.0456869120545	1.65713456409141	6.66553407997421	2.63704606216951e-11	4.63955291562948e-09
KSW-T63_2_V_NODE_481_length_10908_cov_403.584815||full	4907.03682293666	10.6529776844445	1.6006711634335	6.6553192984332	2.826856746918e-11	4.7745610455445e-09
KSW-T63_1_C_NODE_264_length_54526_cov_36.919719||full	1086.26031508526	9.32683691351762	1.40122690516437	6.65619313984238	2.81010932636108e-11	4.7745610455445e-09
KSW-C0_1_V_NODE_347_length_5086_cov_10.952892	709.387950652959	-9.15592424892763	1.37653741341848	-6.65141692457883	2.90284688419045e-11	4.80677292882124e-09
KSW-T63_1_C_NODE_9009_length_6310_cov_331.628137||full	1237.78239697637	12.989551182637	1.95591951346735	6.64114811125831	3.11249073998809e-11	5.05480467292297e-09
KSW-T63_1_V_NODE_2_length_58511_cov_37.783957||full	2562.59327530424	8.59770344518008	1.29710551271052	6.62837630472616	3.39399353900778e-11	5.40797649753221e-09
