id,label
KSW-T72_1_V_NODE_320_length_11314_cov_6.340972||full,KSW
KSW-T72_1_V_NODE_323_length_11263_cov_9.376071,KSW
KSW-T72_1_V_NODE_327_length_11179_cov_14.401294||full,KSW
KSW-T72_1_V_NODE_337_length_11029_cov_7.877346||full,KSW
KSW-T72_1_V_NODE_342_length_10953_cov_11.083685||full,KSW
KSW-T72_1_V_NODE_344_length_10948_cov_5.484164||full,KSW
KSW-T72_1_V_NODE_347_length_10937_cov_8.561845||full,KSW
KSW-T72_1_V_NODE_349_length_10876_cov_7.987247||full,KSW
KSW-T72_1_V_NODE_35_length_33259_cov_14.511685||full,KSW
KSW-T72_1_V_NODE_350_length_10870_cov_21.274711||full,KSW
KSW-T72_1_V_NODE_359_length_10721_cov_31.553160||full,KSW
KSW-T72_1_V_NODE_360_length_10719_cov_10.017911,KSW
KSW-T72_1_V_NODE_368_length_10604_cov_437.998673||full,KSW
KSW-T72_1_V_NODE_37_length_30456_cov_59.666985||full,KSW
KSW-T72_1_V_NODE_371_length_10553_cov_8.153934,KSW
KSW-T72_1_V_NODE_377_length_10443_cov_6.074317||full,KSW
KSW-T72_1_V_NODE_381_length_10378_cov_24.186671||full,KSW
KSW-T72_1_V_NODE_382_length_10370_cov_9.693650||full,KSW
KSW-T72_1_V_NODE_383_length_10353_cov_29.712177||full,KSW
KSW-T72_1_V_NODE_39_length_29673_cov_38.388784,KSW
KSW-T72_1_V_NODE_393_length_10243_cov_6.522576,KSW
KSW-T72_1_V_NODE_394_length_10226_cov_8.609675||full,KSW
KSW-T72_1_V_NODE_4_length_54777_cov_17.003856||full,KSW
KSW-T72_1_V_NODE_400_length_10112_cov_36.927115||full,KSW
KSW-T72_1_V_NODE_42_length_29208_cov_25.888451||full,KSW
KSW-T72_1_V_NODE_43_length_28950_cov_27.193528||full,KSW
KSW-T72_1_V_NODE_44_length_28506_cov_17.685565||full,KSW
KSW-T72_1_V_NODE_46_length_27681_cov_68.516434,KSW
KSW-T72_1_V_NODE_478_length_9280_cov_7.023415,KSW
KSW-T72_1_V_NODE_48_length_26684_cov_68.154831||full,KSW
KSW-T72_1_V_NODE_49_length_26667_cov_128.731925||full,KSW
KSW-T72_1_V_NODE_5_length_53316_cov_53.143501||full,KSW
KSW-T72_1_V_NODE_52_length_26196_cov_51.738074||full,KSW
KSW-T72_1_V_NODE_53_length_25687_cov_17.738374,KSW
KSW-T72_1_V_NODE_54_length_25635_cov_77.352267||full,KSW
KSW-T72_1_V_NODE_55_length_25486_cov_17.694153,KSW
KSW-T72_1_V_NODE_59_length_24607_cov_140.232690||full,KSW
KSW-T72_1_V_NODE_60_length_24383_cov_18.511920||full,KSW
KSW-T72_1_V_NODE_62_length_24256_cov_49.521673||full,KSW
KSW-T72_1_V_NODE_656_length_7690_cov_67.297839||full,KSW
KSW-T72_1_V_NODE_67_length_23738_cov_60.014694||full,KSW
KSW-T72_1_V_NODE_68_length_23609_cov_6.394455,KSW
KSW-T72_1_V_NODE_75_length_22596_cov_16.092454||full,KSW
KSW-T72_1_V_NODE_76_length_22573_cov_46.887113||full,KSW
KSW-T72_1_V_NODE_78_length_22218_cov_26.782746||full,KSW
KSW-T72_1_V_NODE_85_length_21214_cov_6.509618||full,KSW
KSW-T72_1_V_NODE_853_length_6721_cov_24.302580||full,KSW
KSW-T72_1_V_NODE_86_length_21123_cov_62.088238||full,KSW
KSW-T72_1_V_NODE_88_length_20659_cov_7.440497||full,KSW
KSW-T72_1_V_NODE_9_length_50237_cov_17.702005||full,KSW
KSW-T72_1_V_NODE_95_length_20027_cov_23.512167||full,KSW
KSW-T72_1_V_NODE_97_length_19859_cov_59.681832||full,KSW
KSW-T72_2_C_NODE_1009_length_30464_cov_7.167911||full,KSW
KSW-T72_2_C_NODE_1041_length_29862_cov_595.431107||full,KSW
KSW-T72_2_C_NODE_1077_length_29292_cov_127.411089||full,KSW
KSW-T72_2_C_NODE_1358_length_25923_cov_636.094286||full,KSW
KSW-T72_2_C_NODE_1413_length_25161_cov_10.240938||full,KSW
KSW-T72_2_C_NODE_1419_length_25119_cov_7.731009||full,KSW
KSW-T72_2_C_NODE_1479_length_24381_cov_7.319864||full,KSW
KSW-T72_2_C_NODE_149_length_72212_cov_19.738279||0_partial_1,KSW
KSW-T72_2_C_NODE_1554_length_23653_cov_7.400966||full,KSW
KSW-T72_2_C_NODE_1561_length_23595_cov_26.953398||full,KSW
KSW-T72_2_C_NODE_1622_length_23039_cov_76.934215||full,KSW
KSW-T72_2_C_NODE_1743_length_22140_cov_90.959701||full,KSW
KSW-T72_2_C_NODE_1897_length_21039_cov_60.214116||0_partial_1_1,KSW
KSW-T72_2_C_NODE_1924_length_20828_cov_69.772301||full,KSW
KSW-T72_2_C_NODE_2056_length_19953_cov_7.907830||full,KSW
KSW-T72_2_C_NODE_2062_length_19909_cov_7.139720||full,KSW
KSW-T72_2_C_NODE_2072_length_19870_cov_5.555539||full,KSW
KSW-T72_2_C_NODE_2132_length_19528_cov_14.826016||full,KSW
KSW-T72_2_C_NODE_2178_length_19188_cov_611.183087||full,KSW
KSW-T72_2_C_NODE_2183_length_19167_cov_12.116105||full,KSW
KSW-T72_2_C_NODE_2189_length_19143_cov_16.736641||full,KSW
KSW-T72_2_C_NODE_2251_length_18856_cov_40.038189||full,KSW
KSW-T72_2_C_NODE_2379_length_18154_cov_68.206697||full,KSW
KSW-T72_2_C_NODE_2441_length_17808_cov_596.632682||full,KSW
KSW-T72_2_C_NODE_2459_length_17750_cov_143.394123||full,KSW
KSW-T72_2_C_NODE_2542_length_17424_cov_6.178652||full,KSW
KSW-T72_2_C_NODE_2554_length_17368_cov_8.339109,KSW
KSW-T72_2_C_NODE_2619_length_17134_cov_53.046724||full,KSW
KSW-T72_2_C_NODE_2701_length_16742_cov_38.232696||full_1,KSW
KSW-T72_2_C_NODE_2795_length_16404_cov_6.983057||full,KSW
KSW-T72_2_C_NODE_2797_length_16395_cov_73.965545||full,KSW
KSW-T72_2_C_NODE_2992_length_15770_cov_8.316513||full,KSW
KSW-T72_2_C_NODE_3010_length_15699_cov_636.953720||full,KSW
KSW-T72_2_C_NODE_3142_length_15281_cov_13.948443,KSW
KSW-T72_2_C_NODE_3275_length_14837_cov_18.629279||full,KSW
KSW-T72_2_C_NODE_3283_length_14809_cov_8.626203||full,KSW
KSW-T72_2_C_NODE_3508_length_14141_cov_4.384282||full,KSW
KSW-T72_2_C_NODE_3577_length_13976_cov_7.264277||full,KSW
KSW-T72_2_C_NODE_3606_length_13899_cov_90.526510||full,KSW
KSW-T72_2_C_NODE_3635_length_13826_cov_11.015104||full,KSW
KSW-T72_2_C_NODE_3720_length_13579_cov_7.383319||full,KSW
KSW-T72_2_C_NODE_3770_length_13448_cov_6.712014||full,KSW
KSW-T72_2_C_NODE_3858_length_13256_cov_43.974926||full,KSW
KSW-T72_2_C_NODE_3876_length_13202_cov_4.770366,KSW
KSW-T72_2_C_NODE_3966_length_12984_cov_12.706396||full,KSW
KSW-T72_2_C_NODE_4051_length_12812_cov_7.405503||full,KSW
KSW-T72_2_C_NODE_4096_length_12706_cov_8.522805||full,KSW
KSW-T72_2_C_NODE_4184_length_12535_cov_6.432933||full_1,KSW
KSW-T72_2_C_NODE_4246_length_12425_cov_3.672110||full,KSW
KSW-T72_2_C_NODE_425_length_45502_cov_60.600942||full,KSW
KSW-T72_2_C_NODE_4264_length_12382_cov_85.383548||full,KSW
KSW-T72_2_C_NODE_4295_length_12328_cov_7.005378||full,KSW
KSW-T72_2_C_NODE_4485_length_11953_cov_14.782905||full,KSW
KSW-T72_2_C_NODE_4731_length_11524_cov_33.075072||full,KSW
KSW-T72_2_C_NODE_4773_length_11456_cov_7.303482,KSW
KSW-T72_2_C_NODE_4784_length_11437_cov_5.483043||full,KSW
KSW-T72_2_C_NODE_4932_length_11177_cov_5.540640||full,KSW
KSW-T72_2_C_NODE_5171_length_10839_cov_81.493045||full,KSW
KSW-T72_2_C_NODE_525_length_41385_cov_134.747883||full_1,KSW
KSW-T72_2_C_NODE_5264_length_10698_cov_4.966645||full,KSW
KSW-T72_2_C_NODE_5333_length_10600_cov_8.036510||full,KSW
KSW-T72_2_C_NODE_5464_length_10422_cov_13.171409||full,KSW
KSW-T72_2_C_NODE_5506_length_10361_cov_7.487386||full,KSW
KSW-T72_2_C_NODE_608_length_38588_cov_125.649599||full,KSW
KSW-T72_2_C_NODE_701_length_36305_cov_11.742703||full,KSW
KSW-T72_2_C_NODE_795_length_34451_cov_619.012967||full,KSW
KSW-T72_2_C_NODE_815_length_34070_cov_143.807026||full,KSW
KSW-T72_2_C_NODE_928_length_31668_cov_7.953089||full,KSW
KSW-T72_2_C_NODE_971_length_30933_cov_9.228577||full,KSW
KSW-T72_2_C_NODE_989_length_30633_cov_5.425011||full,KSW
KSW-T72_2_V_NODE_1_length_116638_cov_32.454483||full,KSW
KSW-T72_2_V_NODE_104_length_24070_cov_20.452217||full,KSW
KSW-T72_2_V_NODE_107_length_23927_cov_210.847730||full,KSW
KSW-T72_2_V_NODE_113_length_23507_cov_27.458127||full,KSW
KSW-T72_2_V_NODE_114_length_23287_cov_6.759341||full,KSW
KSW-T72_2_V_NODE_121_length_22208_cov_46.021306||full,KSW
KSW-T72_2_V_NODE_123_length_22014_cov_19.956920||full,KSW
KSW-T72_2_V_NODE_126_length_21852_cov_18.981052||full,KSW
KSW-T72_2_V_NODE_129_length_21705_cov_14.780323,KSW
KSW-T72_2_V_NODE_132_length_21182_cov_28.231315||full,KSW
KSW-T72_2_V_NODE_1335_length_6042_cov_15.978787,KSW
KSW-T72_2_V_NODE_1337_length_6039_cov_178.536096||full,KSW
KSW-T72_2_V_NODE_134_length_21043_cov_14.549457,KSW
KSW-T72_2_V_NODE_144_length_20386_cov_142.398259||full,KSW
KSW-T72_2_V_NODE_1494_length_5706_cov_113.325960||full,KSW
KSW-T72_2_V_NODE_15_length_50049_cov_26.043245_1,KSW
KSW-T72_2_V_NODE_151_length_19903_cov_66.345476||full,KSW
KSW-T72_2_V_NODE_157_length_19621_cov_14.280998||full,KSW
KSW-T72_2_V_NODE_159_length_19541_cov_40.122806||full,KSW
KSW-T72_2_V_NODE_16_length_49285_cov_30.950112_1,KSW
KSW-T72_2_V_NODE_170_length_19016_cov_28.295818||full,KSW
KSW-T72_2_V_NODE_171_length_18925_cov_346.507313||full,KSW
KSW-T72_2_V_NODE_172_length_18894_cov_15.572005||full,KSW
KSW-T72_2_V_NODE_174_length_18843_cov_75.481903||full,KSW
KSW-T72_2_V_NODE_180_length_18549_cov_61.505353||full,KSW
KSW-T72_2_V_NODE_183_length_18426_cov_23.498394||full,KSW
KSW-T72_2_V_NODE_184_length_18378_cov_10.050647||full,KSW
KSW-T72_2_V_NODE_1863_length_5062_cov_5.420811,KSW
KSW-T72_2_V_NODE_192_length_18011_cov_25.349076||full,KSW
KSW-T72_2_V_NODE_199_length_17720_cov_5.899575||full,KSW
KSW-T72_2_V_NODE_21_length_46578_cov_14.796724||full,KSW
KSW-T72_2_V_NODE_22_length_46484_cov_35.246742||full,KSW
KSW-T72_2_V_NODE_226_length_16444_cov_13.742022||full,KSW
KSW-T72_2_V_NODE_23_length_45985_cov_224.599739||full,KSW
KSW-T72_2_V_NODE_231_length_16121_cov_18.093365||full,KSW
KSW-T72_2_V_NODE_235_length_16018_cov_8.606026,KSW
KSW-T72_2_V_NODE_238_length_15913_cov_10.932211||full,KSW
KSW-T72_2_V_NODE_239_length_15770_cov_76.922685,KSW
KSW-T72_2_V_NODE_27_length_44390_cov_19.515823||full,KSW
KSW-T72_2_V_NODE_309_length_13738_cov_10.301177||full,KSW
KSW-T72_2_V_NODE_312_length_13554_cov_20.911401||full,KSW
KSW-T72_2_V_NODE_317_length_13478_cov_60.603963,KSW
KSW-T72_2_V_NODE_318_length_13459_cov_192.887571||full,KSW
KSW-T72_2_V_NODE_324_length_13259_cov_19.764844||full,KSW
KSW-T72_2_V_NODE_330_length_13077_cov_6.913608||full,KSW
KSW-T72_2_V_NODE_338_length_12924_cov_17.199238||full,KSW
KSW-T72_2_V_NODE_353_length_12527_cov_21.993024||full,KSW
KSW-T72_2_V_NODE_355_length_12494_cov_8.008924||full,KSW
KSW-T72_2_V_NODE_367_length_12338_cov_20.838069||full,KSW
KSW-T72_2_V_NODE_369_length_12288_cov_15.336303||full,KSW
KSW-T72_2_V_NODE_371_length_12254_cov_16.226166||full,KSW
KSW-T72_2_V_NODE_377_length_12174_cov_207.800314||full,KSW
KSW-T72_2_V_NODE_378_length_12156_cov_192.501942||full,KSW
KSW-T72_2_V_NODE_380_length_12153_cov_25.806580||full,KSW
KSW-T72_2_V_NODE_382_length_12128_cov_7.780999||full,KSW
KSW-T72_2_V_NODE_392_length_11979_cov_76.504613||full,KSW
KSW-T72_2_V_NODE_399_length_11860_cov_27.327150||full,KSW
KSW-T72_2_V_NODE_41_length_34565_cov_136.956418||full,KSW
KSW-T72_2_V_NODE_411_length_11713_cov_12.273718||full,KSW
KSW-T72_2_V_NODE_422_length_11622_cov_6.607936,KSW
KSW-T72_2_V_NODE_429_length_11527_cov_5.132148,KSW
KSW-T72_2_V_NODE_43_length_34268_cov_198.030719||full,KSW
KSW-T72_2_V_NODE_441_length_11295_cov_6.982384||full,KSW
KSW-T72_2_V_NODE_457_length_11139_cov_8.349603||full,KSW
KSW-T72_2_V_NODE_461_length_11112_cov_11.754183,KSW
KSW-T72_2_V_NODE_47_length_32283_cov_43.631563||full,KSW
KSW-T72_2_V_NODE_481_length_10908_cov_403.584815||full,KSW
KSW-T72_2_V_NODE_484_length_10884_cov_5.160218||full,KSW
KSW-T72_2_V_NODE_489_length_10806_cov_29.699749,KSW
KSW-T72_2_V_NODE_505_length_10585_cov_5.274644||full,KSW
KSW-T72_2_V_NODE_508_length_10562_cov_20.300562,KSW
KSW-T72_2_V_NODE_509_length_10557_cov_52.241478||full,KSW
KSW-T72_2_V_NODE_522_length_10404_cov_9.711566||full,KSW
KSW-T72_2_V_NODE_527_length_10374_cov_6.150790||full,KSW
KSW-T72_2_V_NODE_530_length_10347_cov_17.211135||full,KSW
KSW-T72_2_V_NODE_531_length_10346_cov_10.184336||full,KSW
KSW-T72_2_V_NODE_541_length_10279_cov_20.248142||full,KSW
KSW-T72_2_V_NODE_55_length_30774_cov_8.125460||full,KSW
KSW-T72_2_V_NODE_552_length_10137_cov_4.473815||full,KSW
KSW-T72_2_V_NODE_64_length_28306_cov_9.359067,KSW
KSW-T72_2_V_NODE_770_length_8226_cov_743.788031||full,KSW
KSW-T72_2_V_NODE_80_length_26591_cov_47.200558||full,KSW
KSW-T72_2_V_NODE_821_length_7929_cov_137.071628||full,KSW
KSW-T72_2_V_NODE_84_length_26250_cov_25.902157||full,KSW
KSW-T72_2_V_NODE_85_length_26194_cov_80.082865||full,KSW
KSW-T72_2_V_NODE_88_length_25582_cov_23.167078||full,KSW
KSW-T72_2_V_NODE_914_length_7491_cov_7.727004||full,KSW
KSW-T72_2_V_NODE_96_length_24731_cov_27.059045||full,KSW
KSW-T72_2_V_NODE_98_length_24595_cov_11.301304||full,KSW
KSW-vf_coassembly_k141_100226||full,KSW
KSW-vf_coassembly_k141_1004748||full,KSW
KSW-vf_coassembly_k141_1006406||full,KSW
KSW-vf_coassembly_k141_1006535||full,KSW
KSW-vf_coassembly_k141_1007008,KSW
KSW-vf_coassembly_k141_1008922,KSW
KSW-vf_coassembly_k141_1011009||full,KSW
KSW-vf_coassembly_k141_1012059,KSW
KSW-vf_coassembly_k141_101242||full,KSW
KSW-vf_coassembly_k141_1013122||full,KSW
KSW-vf_coassembly_k141_1014219,KSW
KSW-vf_coassembly_k141_1015822||full,KSW
KSW-vf_coassembly_k141_1016251||full,KSW
KSW-vf_coassembly_k141_1016462||full,KSW
KSW-vf_coassembly_k141_1017034||full,KSW
KSW-vf_coassembly_k141_1018423||full,KSW
KSW-vf_coassembly_k141_1021060,KSW
KSW-vf_coassembly_k141_1021893||full,KSW
KSW-vf_coassembly_k141_1022468||full,KSW
KSW-vf_coassembly_k141_1023131,KSW
KSW-vf_coassembly_k141_1023368||full,KSW
KSW-vf_coassembly_k141_1027615||full,KSW
KSW-vf_coassembly_k141_1027987||full,KSW
KSW-vf_coassembly_k141_1029425||full,KSW
KSW-vf_coassembly_k141_1030393,KSW
KSW-vf_coassembly_k141_1032737,KSW
KSW-vf_coassembly_k141_1033467,KSW
KSW-vf_coassembly_k141_103384||full,KSW
KSW-vf_coassembly_k141_1033891||full,KSW
KSW-vf_coassembly_k141_1035418||full,KSW
KSW-vf_coassembly_k141_1035828,KSW
KSW-vf_coassembly_k141_1037893||full,KSW
KSW-vf_coassembly_k141_105035||full,KSW
KSW-vf_coassembly_k141_105811,KSW
KSW-vf_coassembly_k141_10712||full,KSW
KSW-vf_coassembly_k141_108||full,KSW
KSW-vf_coassembly_k141_108510||full,KSW
KSW-vf_coassembly_k141_108813||full,KSW
KSW-vf_coassembly_k141_109087||full,KSW
KSW-vf_coassembly_k141_10947||full,KSW
KSW-vf_coassembly_k141_110421,KSW
KSW-vf_coassembly_k141_111641||full,KSW
KSW-vf_coassembly_k141_112205,KSW
KSW-vf_coassembly_k141_115525||full,KSW
KSW-vf_coassembly_k141_115574,KSW
KSW-vf_coassembly_k141_122162||full,KSW
KSW-vf_coassembly_k141_122216||full,KSW
KSW-vf_coassembly_k141_12292||full,KSW
KSW-vf_coassembly_k141_123367||full,KSW
KSW-vf_coassembly_k141_125312||full,KSW
KSW-vf_coassembly_k141_125548||full,KSW
KSW-vf_coassembly_k141_130958||full,KSW
KSW-vf_coassembly_k141_135778||full,KSW
KSW-vf_coassembly_k141_139549||full,KSW
KSW-vf_coassembly_k141_140286||full,KSW
KSW-vf_coassembly_k141_141488||full,KSW
KSW-vf_coassembly_k141_142582||full,KSW
KSW-vf_coassembly_k141_143301||full,KSW
KSW-vf_coassembly_k141_145656||full,KSW
KSW-vf_coassembly_k141_145902||full,KSW
KSW-vf_coassembly_k141_146308||full,KSW
KSW-vf_coassembly_k141_146512||full,KSW
KSW-vf_coassembly_k141_146686||full,KSW
KSW-vf_coassembly_k141_148884||full,KSW
KSW-vf_coassembly_k141_148929||full,KSW
KSW-vf_coassembly_k141_150458||full,KSW
KSW-vf_coassembly_k141_151325||full,KSW
KSW-vf_coassembly_k141_152145||full,KSW
KSW-vf_coassembly_k141_154560||full,KSW
KSW-vf_coassembly_k141_155826||full,KSW
KSW-vf_coassembly_k141_156155||full,KSW
KSW-vf_coassembly_k141_156243||full,KSW
KSW-vf_coassembly_k141_16146||full,KSW
KSW-vf_coassembly_k141_161861||full,KSW
KSW-vf_coassembly_k141_162260||full,KSW
KSW-vf_coassembly_k141_162297_1,KSW
KSW-vf_coassembly_k141_163104||full,KSW
KSW-vf_coassembly_k141_165775||full,KSW
KSW-vf_coassembly_k141_16771||full,KSW
KSW-vf_coassembly_k141_170117||full,KSW
KSW-vf_coassembly_k141_171888||full,KSW
KSW-vf_coassembly_k141_174478||full,KSW
KSW-vf_coassembly_k141_174479||full,KSW
KSW-vf_coassembly_k141_175859||full,KSW
KSW-vf_coassembly_k141_17630||full,KSW
KSW-vf_coassembly_k141_176519||full,KSW
KSW-vf_coassembly_k141_176614||full,KSW
KSW-vf_coassembly_k141_176884||full,KSW
KSW-vf_coassembly_k141_176980||full,KSW
KSW-vf_coassembly_k141_17820||full,KSW
KSW-vf_coassembly_k141_178692,KSW
KSW-vf_coassembly_k141_179066||full,KSW
KSW-vf_coassembly_k141_181680||full,KSW
KSW-vf_coassembly_k141_181863||full,KSW
KSW-vf_coassembly_k141_184612||full,KSW
KSW-vf_coassembly_k141_184780||full,KSW
KSW-vf_coassembly_k141_184913||full,KSW
KSW-vf_coassembly_k141_185464||full,KSW
KSW-vf_coassembly_k141_187669,KSW
KSW-vf_coassembly_k141_18773||full,KSW
KSW-vf_coassembly_k141_188156,KSW
KSW-vf_coassembly_k141_18830||full,KSW
KSW-vf_coassembly_k141_190334||full,KSW
KSW-vf_coassembly_k141_191659||full,KSW
KSW-vf_coassembly_k141_192408||full,KSW
KSW-vf_coassembly_k141_196235,KSW
KSW-vf_coassembly_k141_199752||full,KSW
KSW-vf_coassembly_k141_211196||full,KSW
KSW-vf_coassembly_k141_212138||full,KSW
KSW-vf_coassembly_k141_215375||full,KSW
KSW-vf_coassembly_k141_216194||full,KSW
KSW-vf_coassembly_k141_21634||full,KSW
KSW-vf_coassembly_k141_218393||full,KSW
KSW-vf_coassembly_k141_219926||full,KSW
KSW-vf_coassembly_k141_22096||full,KSW
KSW-vf_coassembly_k141_221374||full,KSW
KSW-vf_coassembly_k141_22214||full,KSW
KSW-vf_coassembly_k141_2229||full,KSW
KSW-vf_coassembly_k141_224536||full,KSW
KSW-vf_coassembly_k141_22635||full,KSW
KSW-vf_coassembly_k141_22904,KSW
KSW-vf_coassembly_k141_229102||full,KSW
KSW-vf_coassembly_k141_229447||full,KSW
KSW-vf_coassembly_k141_230665||full,KSW
KSW-vf_coassembly_k141_231734||full,KSW
KSW-vf_coassembly_k141_233897,KSW
KSW-vf_coassembly_k141_234704||full,KSW
KSW-vf_coassembly_k141_237114||full,KSW
KSW-vf_coassembly_k141_24013||full,KSW
KSW-vf_coassembly_k141_241865||full,KSW
KSW-vf_coassembly_k141_243345||full,KSW
KSW-vf_coassembly_k141_246983||full,KSW
KSW-vf_coassembly_k141_247576||full,KSW
KSW-vf_coassembly_k141_247765||full,KSW
KSW-vf_coassembly_k141_247972||full,KSW
KSW-vf_coassembly_k141_248860||full,KSW
KSW-vf_coassembly_k141_249532||full,KSW
KSW-vf_coassembly_k141_251343||full,KSW
KSW-vf_coassembly_k141_254135||full,KSW
KSW-vf_coassembly_k141_25526||full,KSW
KSW-vf_coassembly_k141_255412||full,KSW
KSW-vf_coassembly_k141_256561||full,KSW
KSW-vf_coassembly_k141_25750||full,KSW
KSW-vf_coassembly_k141_258516||full,KSW
KSW-vf_coassembly_k141_259107,KSW
KSW-vf_coassembly_k141_259279||full,KSW
KSW-vf_coassembly_k141_260229||full,KSW
KSW-vf_coassembly_k141_262307||full,KSW
KSW-vf_coassembly_k141_263104||full,KSW
KSW-vf_coassembly_k141_26537||full,KSW
KSW-vf_coassembly_k141_265591||full,KSW
KSW-vf_coassembly_k141_265902,KSW
KSW-vf_coassembly_k141_265979||full,KSW
KSW-vf_coassembly_k141_273876||full,KSW
KSW-vf_coassembly_k141_275792||full,KSW
KSW-vf_coassembly_k141_27725,KSW
KSW-vf_coassembly_k141_277558||full,KSW
KSW-vf_coassembly_k141_278602||full,KSW
KSW-vf_coassembly_k141_279205||full,KSW
KSW-vf_coassembly_k141_279545||full,KSW
KSW-vf_coassembly_k141_283411,KSW
KSW-vf_coassembly_k141_283683||full,KSW
KSW-vf_coassembly_k141_284832||full,KSW
KSW-vf_coassembly_k141_284989,KSW
KSW-vf_coassembly_k141_285073||full,KSW
KSW-vf_coassembly_k141_286206,KSW
KSW-vf_coassembly_k141_286862||full,KSW
KSW-vf_coassembly_k141_291011||full,KSW
KSW-vf_coassembly_k141_292046||full,KSW
KSW-vf_coassembly_k141_293118||full,KSW
KSW-vf_coassembly_k141_293769,KSW
KSW-vf_coassembly_k141_294475||full,KSW
KSW-vf_coassembly_k141_295244||full,KSW
KSW-vf_coassembly_k141_297368||full,KSW
KSW-vf_coassembly_k141_297417||full,KSW
KSW-vf_coassembly_k141_298428||full,KSW
KSW-vf_coassembly_k141_300240||full,KSW
KSW-vf_coassembly_k141_302710||full,KSW
KSW-vf_coassembly_k141_303572||full,KSW
KSW-vf_coassembly_k141_307123||full,KSW
KSW-vf_coassembly_k141_307385||full,KSW
KSW-vf_coassembly_k141_308882||full,KSW
KSW-vf_coassembly_k141_309251||full,KSW
KSW-vf_coassembly_k141_310331||full,KSW
KSW-vf_coassembly_k141_311356,KSW
KSW-vf_coassembly_k141_312324,KSW
KSW-vf_coassembly_k141_314088||full,KSW
KSW-vf_coassembly_k141_315834||full,KSW
KSW-vf_coassembly_k141_315886||full,KSW
KSW-vf_coassembly_k141_317128||full,KSW
KSW-vf_coassembly_k141_317796||full,KSW
KSW-vf_coassembly_k141_318041,KSW
KSW-vf_coassembly_k141_318151||full,KSW
KSW-vf_coassembly_k141_318862||full,KSW
KSW-vf_coassembly_k141_318927||full,KSW
KSW-vf_coassembly_k141_319266||full,KSW
KSW-vf_coassembly_k141_319807||full,KSW
KSW-vf_coassembly_k141_321409,KSW
KSW-vf_coassembly_k141_324118||full,KSW
KSW-vf_coassembly_k141_324688||full,KSW
KSW-vf_coassembly_k141_327526||full,KSW
KSW-vf_coassembly_k141_328738||full,KSW
KSW-vf_coassembly_k141_333557||full,KSW
KSW-vf_coassembly_k141_337206,KSW
KSW-vf_coassembly_k141_344446||full,KSW
KSW-vf_coassembly_k141_347570||full,KSW
KSW-vf_coassembly_k141_347574||full,KSW
KSW-vf_coassembly_k141_347933,KSW
KSW-vf_coassembly_k141_348005,KSW
KSW-vf_coassembly_k141_349936||full,KSW
KSW-vf_coassembly_k141_350109||full,KSW
KSW-vf_coassembly_k141_351224,KSW
KSW-vf_coassembly_k141_351735||full,KSW
KSW-vf_coassembly_k141_354230||full,KSW
KSW-vf_coassembly_k141_354350||full,KSW
KSW-vf_coassembly_k141_357203||full,KSW
KSW-vf_coassembly_k141_358361||full,KSW
KSW-vf_coassembly_k141_360655||full,KSW
KSW-vf_coassembly_k141_360995||full,KSW
KSW-vf_coassembly_k141_36250||full,KSW
KSW-vf_coassembly_k141_364745||full,KSW
KSW-vf_coassembly_k141_365271||full,KSW
KSW-vf_coassembly_k141_366076,KSW
KSW-vf_coassembly_k141_366580||full,KSW
KSW-vf_coassembly_k141_367058||full_1,KSW
KSW-vf_coassembly_k141_367243||full,KSW
KSW-vf_coassembly_k141_367273||full,KSW
KSW-vf_coassembly_k141_36874||full,KSW
KSW-vf_coassembly_k141_373084||full,KSW
KSW-vf_coassembly_k141_373135,KSW
KSW-vf_coassembly_k141_374927||full,KSW
KSW-vf_coassembly_k141_376808,KSW
KSW-vf_coassembly_k141_377960,KSW
KSW-vf_coassembly_k141_379101||full,KSW
KSW-vf_coassembly_k141_380112,KSW
KSW-vf_coassembly_k141_38135||full,KSW
KSW-vf_coassembly_k141_383005||full,KSW
KSW-vf_coassembly_k141_383239||full,KSW
KSW-vf_coassembly_k141_383345||full,KSW
KSW-vf_coassembly_k141_383467||full,KSW
KSW-vf_coassembly_k141_383490||full,KSW
KSW-vf_coassembly_k141_383655||full,KSW
KSW-vf_coassembly_k141_383769||full,KSW
KSW-vf_coassembly_k141_384002||full,KSW
KSW-vf_coassembly_k141_386372||full,KSW
KSW-vf_coassembly_k141_386531,KSW
KSW-vf_coassembly_k141_38721||full,KSW
KSW-vf_coassembly_k141_387453,KSW
KSW-vf_coassembly_k141_388428||full,KSW
KSW-vf_coassembly_k141_38891||full,KSW
KSW-vf_coassembly_k141_389744||full,KSW
KSW-vf_coassembly_k141_390991,KSW
KSW-vf_coassembly_k141_392022||full,KSW
KSW-vf_coassembly_k141_392737||full,KSW
KSW-vf_coassembly_k141_393481,KSW
KSW-vf_coassembly_k141_393572||full,KSW
KSW-vf_coassembly_k141_395065||full,KSW
KSW-vf_coassembly_k141_396850,KSW
KSW-vf_coassembly_k141_397326,KSW
KSW-vf_coassembly_k141_397422||full,KSW
KSW-vf_coassembly_k141_399483||full,KSW
KSW-vf_coassembly_k141_40347||full,KSW
KSW-vf_coassembly_k141_404313||full,KSW
KSW-vf_coassembly_k141_408296||full,KSW
KSW-vf_coassembly_k141_409670,KSW
KSW-vf_coassembly_k141_411689||full,KSW
KSW-vf_coassembly_k141_411746||full,KSW
KSW-vf_coassembly_k141_416708||full,KSW
