	T0_1_C	T0_2_C	T63_1_C	T63_2_C
KSW-T0_1_V_NODE_670_length_5023_cov_5.598229	3.17928590080638	3.41811642011516	4.072716156316	2.53901901765115
KSW-T0_2_V_NODE_159_length_7658_cov_4.661581	4.3536196692021	3.89961208311807	4.072716156316	4.0687847575817
KSW-T0_2_V_NODE_165_length_7557_cov_146.904959	2.53901901765115	2.53901901765115	3.64780911870078	2.53901901765115
KSW-T0_2_V_NODE_217_length_6307_cov_9.171145	4.66801697375939	4.75850355598106	7.06557772963722	7.05816341085535
KSW-T0_2_V_NODE_329_length_5249_cov_418.983827	2.53901901765115	2.53901901765115	2.53901901765115	4.0687847575817
KSW-T0_2_V_NODE_356_length_5045_cov_17.456914	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-T63_1_V_NODE_39_length_29673_cov_38.388784	6.11514690505219	6.64832359418097	7.3789415407479	7.24052190895626
KSW-T63_1_V_NODE_55_length_25486_cov_17.694153	3.63087240897663	3.16536571354259	6.85656999419753	10.8342312545433
KSW-T63_1_V_NODE_68_length_23609_cov_6.394455	4.92077969664054	5.42999047707228	6.55746441800281	6.49381694115791
KSW-T63_1_V_NODE_116_length_18690_cov_6.946874	2.53901901765115	2.53901901765115	3.64780911870078	5.65507408745613
KSW-T63_1_V_NODE_129_length_17878_cov_10.530943	8.28952524937561	8.44123669595279	7.87657730109632	7.9338154815149
KSW-T63_1_V_NODE_141_length_17130_cov_79.743309	2.53901901765115	2.53901901765115	5.30792807924474	7.70491206594678
KSW-T63_1_V_NODE_143_length_16963_cov_289.437663	7.76439970721253	7.1791657116994	9.94401701423153	10.0910732471821
KSW-T63_1_V_NODE_185_length_14568_cov_8.015641	2.53901901765115	2.53901901765115	5.00930154551855	6.65704214063137
KSW-T63_1_V_NODE_220_length_13314_cov_4.905649	5.18160903543016	6.01154241279979	6.61185302566809	5.30191295024798
KSW-T63_1_V_NODE_241_length_12892_cov_5.982005	4.92077969664054	5.46741119594209	6.55746441800281	6.49381694115791
KSW-T63_1_V_NODE_289_length_11997_cov_5.925306	4.05020782383709	4.40292894456426	5.76195571657766	6.43499237124865
KSW-T63_1_V_NODE_351_length_10836_cov_4.522957	2.53901901765115	2.53901901765115	3.64780911870078	3.64484888295108
KSW-T63_1_V_NODE_360_length_10719_cov_10.017911	5.03120173521425	5.26932259596897	6.66425198229582	6.65704214063137
KSW-T63_1_V_NODE_454_length_9512_cov_6.451623	4.52054547739409	4.87735250262281	3.64780911870078	2.53901901765115
KSW-T63_1_V_NODE_457_length_9507_cov_14.178587	3.92818559683557	4.31798476793454	4.83105319218137	3.64484888295108
KSW-T63_1_V_NODE_472_length_9340_cov_45.571244	4.3536196692021	5.67305286800489	4.37970386996405	4.62005218245783
KSW-T63_1_V_NODE_519_length_8874_cov_4.726840	3.43735863993487	2.53901901765115	3.64780911870078	2.53901901765115
KSW-T63_1_V_NODE_533_length_8828_cov_182.825601	7.33558189449586	6.4037602965535	8.74739450114792	9.28686317721139
KSW-T63_1_V_NODE_592_length_8248_cov_4.039912	4.52054547739409	4.01950501274987	4.62505266837835	5.00368996020601
KSW-T63_1_V_NODE_593_length_8238_cov_5.067946	2.53901901765115	2.53901901765115	9.74623579204271	11.8922124611372
KSW-T63_1_V_NODE_606_length_8147_cov_5.800914	5.18160903543016	4.93302045639764	5.16674482212183	5.42984063756023
KSW-T63_1_V_NODE_616_length_8043_cov_10.567226	3.43735863993487	3.89961208311807	6.50092783836766	7.05816341085535
KSW-T63_1_V_NODE_675_length_7598_cov_8.617659	3.63087240897663	3.16536571354259	4.072716156316	4.62005218245783
KSW-T63_1_V_NODE_676_length_7594_cov_5.170978	6.68961282064385	6.24259202748687	6.2493614536954	6.60467385415544
KSW-T63_1_V_NODE_695_length_7503_cov_13.963883	2.53901901765115	3.16536571354259	5.43601094364025	6.80356255101046
KSW-T63_1_V_NODE_904_length_6515_cov_22.416563	2.53901901765115	2.53901901765115	5.94367560770251	6.60467385415544
KSW-T63_1_V_NODE_916_length_6484_cov_18.489656	2.53901901765115	3.89961208311807	4.072716156316	4.0687847575817
KSW-T63_1_V_NODE_925_length_6453_cov_7.056268	2.53901901765115	3.76440533681124	3.64780911870078	2.53901901765115
KSW-T63_1_V_NODE_1103_length_5831_cov_5.327216	3.63087240897663	3.41811642011516	3.64780911870078	3.64484888295108
KSW-T63_1_V_NODE_1176_length_5629_cov_46.608181	3.43735863993487	2.53901901765115	5.00930154551855	7.09653249091714
KSW-T63_1_V_NODE_1177_length_5629_cov_8.463222	3.17928590080638	3.60781406348217	2.53901901765115	2.53901901765115
KSW-T63_1_V_NODE_1183_length_5616_cov_4.780975	8.154592921353	7.93764739045246	7.68753082196805	7.95482626676361
KSW-T63_1_V_NODE_1191_length_5604_cov_7.810236	6.53469637906443	6.4037602965535	7.10396379311981	6.09789039133092
KSW-T63_1_V_NODE_1280_length_5386_cov_5.592009	4.26084143960462	4.22665873055487	4.62505266837835	4.82571182891946
KSW-T63_2_V_NODE_239_length_15770_cov_76.922685	2.53901901765115	2.53901901765115	5.00930154551855	8.05551722496802
KSW-T63_2_V_NODE_317_length_13478_cov_60.603963	3.43735863993487	2.53901901765115	6.44206511856601	8.55926498003901
KSW-T63_2_V_NODE_429_length_11527_cov_5.132148	3.17928590080638	5.98622970963603	6.38067475005484	5.65507408745613
KSW-T63_2_V_NODE_568_length_9928_cov_107.975793	3.17928590080638	2.53901901765115	10.6773685950654	12.9982731270353
KSW-T63_2_V_NODE_755_length_8361_cov_6.284493	8.10054898598028	8.00797307438435	7.66205542408967	7.6020915897157
KSW-T63_2_V_NODE_793_length_8097_cov_11.856130	7.32513727585942	7.19021849317905	6.98558571437697	6.24242351126227
KSW-T63_2_V_NODE_1044_length_6937_cov_10.730311	4.92077969664054	5.98622970963603	5.00930154551855	5.42984063756023
KSW-T63_2_V_NODE_1109_length_6687_cov_7.290712	2.53901901765115	2.53901901765115	6.02647796008757	7.05816341085535
KSW-T63_2_V_NODE_1147_length_6567_cov_78.676597	4.3536196692021	3.89961208311807	7.06557772963722	6.70756411683151
KSW-T63_2_V_NODE_1216_length_6362_cov_5.727446	3.92818559683557	4.31798476793454	3.64780911870078	4.37515032793527
KSW-T63_2_V_NODE_1335_length_6042_cov_15.978787	2.53901901765115	2.53901901765115	2.53901901765115	4.37515032793527
KSW-T63_2_V_NODE_1416_length_5863_cov_14.113981	6.18649715599284	6.34543329561019	5.16674482212183	5.65507408745613
KSW-T63_2_V_NODE_1426_length_5849_cov_254.477045	3.17928590080638	2.53901901765115	8.45297150320604	8.8103730423119
KSW-T63_2_V_NODE_1860_length_5073_cov_17.350139	5.84754519380175	5.53936851290193	6.61185302566809	6.01971641983957
KSW-T63_2_V_NODE_1876_length_5048_cov_29.291208	3.17928590080638	3.16536571354259	5.43601094364025	6.55031814368477
KSW-megahit_k141_1049399	3.79048013381601	3.41811642011516	8.13905435121937	9.0340763965859
KSW-megahit_k141_254323	3.43735863993487	4.31798476793454	6.66425198229582	6.65704214063137
KSW-megahit_k141_941620	3.43735863993487	3.16536571354259	2.53901901765115	2.53901901765115
KSW-megahit_k141_363068	2.53901901765115	3.16536571354259	4.072716156316	2.53901901765115
KSW-megahit_k141_1708	4.52054547739409	4.01950501274987	2.53901901765115	4.0687847575817
KSW-megahit_k141_37880	2.53901901765115	3.89961208311807	3.64780911870078	4.0687847575817
KSW-megahit_k141_436220	2.53901901765115	2.53901901765115	4.37970386996405	3.64484888295108
KSW-megahit_k141_689585	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-megahit_k141_364139	4.05020782383709	4.12772345370812	2.53901901765115	2.53901901765115
KSW-megahit_k141_979438	8.97327656568288	8.57778276465487	8.36101859544984	8.67769915883717
KSW-megahit_k141_870928	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-megahit_k141_75238	2.53901901765115	3.41811642011516	2.53901901765115	2.53901901765115
KSW-megahit_k141_545779	3.17928590080638	2.53901901765115	2.53901901765115	2.53901901765115
KSW-megahit_k141_111425	3.43735863993487	2.53901901765115	3.64780911870078	2.53901901765115
KSW-megahit_k141_726522	3.79048013381601	4.40292894456426	2.53901901765115	2.53901901765115
KSW-megahit_k141_183961	3.79048013381601	3.41811642011516	5.94367560770251	5.00368996020601
KSW-megahit_k141_1052766	3.92818559683557	4.40292894456426	4.37970386996405	4.0687847575817
KSW-megahit_k141_437808	4.66801697375939	4.01950501274987	4.072716156316	4.62005218245783
KSW-megahit_k141_582499	3.43735863993487	2.53901901765115	5.00930154551855	7.65441915888116
KSW-megahit_k141_546503	2.53901901765115	2.53901901765115	4.37970386996405	4.82571182891946
KSW-megahit_k141_3488	2.53901901765115	3.76440533681124	3.64780911870078	3.64484888295108
KSW-megahit_k141_908347	2.53901901765115	3.41811642011516	2.53901901765115	2.53901901765115
KSW-megahit_k141_257105	3.43735863993487	3.60781406348217	4.83105319218137	2.53901901765115
KSW-megahit_k141_76327	2.53901901765115	3.60781406348217	4.62505266837835	6.09789039133092
KSW-megahit_k141_908714	8.41782113296608	8.403794667157	7.3789415407479	7.75369480183338
KSW-megahit_k141_294400	3.79048013381601	2.53901901765115	2.53901901765115	4.37515032793527
KSW-megahit_k141_619919	4.3536196692021	3.16536571354259	2.53901901765115	3.64484888295108
KSW-megahit_k141_40960	4.52054547739409	4.48242372955194	5.76195571657766	6.80356255101046
KSW-megahit_k141_1018347	3.43735863993487	2.53901901765115	4.072716156316	4.0687847575817
KSW-megahit_k141_5012	4.73589497154765	3.76440533681124	4.62505266837835	5.54698661591734
KSW-megahit_k141_295323	3.79048013381601	3.41811642011516	4.072716156316	2.53901901765115
KSW-megahit_k141_838062	5.78737365434576	7.72632802252876	5.00930154551855	5.30191295024798
KSW-megahit_k141_656754	3.63087240897663	3.41811642011516	4.37970386996405	3.64484888295108
KSW-megahit_k141_656785	3.92818559683557	4.31798476793454	3.64780911870078	4.0687847575817
KSW-megahit_k141_656819	2.53901901765115	3.41811642011516	2.53901901765115	3.64484888295108
KSW-megahit_k141_259241	3.63087240897663	4.01950501274987	2.53901901765115	3.64484888295108
KSW-megahit_k141_910951	2.53901901765115	2.53901901765115	4.37970386996405	3.64484888295108
KSW-megahit_k141_259909	3.92818559683557	3.76440533681124	4.072716156316	4.37515032793527
KSW-megahit_k141_368669	3.43735863993487	4.01950501274987	2.53901901765115	5.16091300920306
KSW-megahit_k141_803144	2.53901901765115	2.53901901765115	3.64780911870078	3.64484888295108
KSW-megahit_k141_6830	2.53901901765115	2.53901901765115	5.30792807924474	6.17198985412957
KSW-megahit_k141_405078	3.17928590080638	2.53901901765115	2.53901901765115	4.0687847575817
KSW-megahit_k141_298183	2.53901901765115	2.53901901765115	2.53901901765115	4.0687847575817
KSW-megahit_k141_261625	3.43735863993487	3.16536571354259	2.53901901765115	2.53901901765115
KSW-megahit_k141_985629	3.79048013381601	3.60781406348217	2.53901901765115	4.0687847575817
KSW-megahit_k141_732046	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-megahit_k141_299236	5.13329321588485	5.76557922907419	5.6614931931391	5.65507408745613
KSW-megahit_k141_1058534	4.16027612107579	4.75850355598106	3.64780911870078	3.64484888295108
KSW-megahit_k141_661637	2.53901901765115	2.53901901765115	2.53901901765115	4.82571182891946
KSW-megahit_k141_1060034	3.63087240897663	3.76440533681124	3.64780911870078	2.53901901765115
KSW-megahit_k141_481490	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-megahit_k141_843723	3.63087240897663	2.53901901765115	3.64780911870078	4.0687847575817
KSW-megahit_k141_372867	3.17928590080638	3.76440533681124	4.072716156316	4.0687847575817
KSW-megahit_k141_228712	3.63087240897663	3.60781406348217	2.53901901765115	2.53901901765115
KSW-megahit_k141_735225	3.17928590080638	3.41811642011516	3.64780911870078	2.53901901765115
KSW-megahit_k141_627487	2.53901901765115	2.53901901765115	10.9722280993036	12.8506350082401
KSW-megahit_k141_916968	3.17928590080638	3.41811642011516	3.64780911870078	4.0687847575817
KSW-megahit_k141_84706	4.16027612107579	3.60781406348217	2.53901901765115	4.62005218245783
KSW-megahit_k141_266111	3.63087240897663	2.53901901765115	4.072716156316	4.37515032793527
KSW-megahit_k141_591813	3.17928590080638	2.53901901765115	4.83105319218137	3.64484888295108
KSW-megahit_k141_303563	3.17928590080638	3.16536571354259	3.64780911870078	4.62005218245783
KSW-megahit_k141_375353	3.79048013381601	3.60781406348217	5.00930154551855	4.82571182891946
KSW-megahit_k141_230674	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-megahit_k141_194634	4.26084143960462	4.55719768406425	2.53901901765115	3.64484888295108
KSW-megahit_k141_304155	4.80043189294448	4.48242372955194	4.072716156316	2.53901901765115
KSW-megahit_k141_339336	3.43735863993487	3.41811642011516	4.072716156316	2.53901901765115
KSW-megahit_k141_13534	2.53901901765115	3.16536571354259	3.64780911870078	2.53901901765115
KSW-megahit_k141_267753	4.4398690424555	3.89961208311807	6.61185302566809	7.17032869198453
KSW-megahit_k141_195243	4.16027612107579	3.76440533681124	3.64780911870078	4.37515032793527
KSW-megahit_k141_847529	2.53901901765115	3.16536571354259	4.072716156316	4.0687847575817
KSW-megahit_k141_956144	3.17928590080638	2.53901901765115	2.53901901765115	3.64484888295108
KSW-megahit_k141_775413	2.53901901765115	2.53901901765115	3.64780911870078	4.0687847575817
KSW-megahit_k141_377692	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-megahit_k141_1065720	2.53901901765115	3.60781406348217	4.072716156316	2.53901901765115
KSW-megahit_k141_740429	3.17928590080638	2.53901901765115	4.072716156316	4.0687847575817
KSW-megahit_k141_777316	2.53901901765115	2.53901901765115	3.64780911870078	4.62005218245783
KSW-megahit_k141_740552	6.0140791275085	5.57400388206359	5.43601094364025	5.16091300920306
KSW-megahit_k141_53432	2.53901901765115	4.12772345370812	4.62505266837835	5.16091300920306
KSW-megahit_k141_1067461	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-megahit_k141_163347	4.26084143960462	3.60781406348217	4.37970386996405	2.53901901765115
KSW-megahit_k141_416196	4.66801697375939	4.40292894456426	5.00930154551855	4.0687847575817
KSW-megahit_k141_778373	3.43735863993487	2.53901901765115	2.53901901765115	2.53901901765115
KSW-megahit_k141_598062	3.43735863993487	4.22665873055487	5.94367560770251	5.84912311788561
KSW-megahit_k141_1069284	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-megahit_k141_381768	4.3536196692021	5.18138553300737	4.62505266837835	3.64484888295108
KSW-megahit_k141_237669	3.17928590080638	2.53901901765115	3.64780911870078	2.53901901765115
KSW-megahit_k141_672216	3.43735863993487	2.53901901765115	3.64780911870078	4.0687847575817
KSW-megahit_k141_492801	2.53901901765115	3.16536571354259	2.53901901765115	4.0687847575817
KSW-megahit_k141_782395	3.43735863993487	3.16536571354259	4.37970386996405	4.0687847575817
KSW-megahit_k141_349329	3.92818559683557	3.89961208311807	3.64780911870078	5.00368996020601
KSW-megahit_k141_314069	3.63087240897663	2.53901901765115	3.64780911870078	2.53901901765115
KSW-megahit_k141_240928	3.17928590080638	3.60781406348217	3.64780911870078	2.53901901765115
KSW-megahit_k141_314425	2.53901901765115	3.41811642011516	2.53901901765115	2.53901901765115
KSW-megahit_k141_784389	3.43735863993487	3.76440533681124	5.00930154551855	4.0687847575817
KSW-megahit_k141_892780	2.53901901765115	2.53901901765115	7.4698692305246	6.75636629654227
KSW-megahit_k141_315261	2.53901901765115	3.76440533681124	5.16674482212183	5.00368996020601
KSW-megahit_k141_60301	3.17928590080638	3.89961208311807	4.62505266837835	4.0687847575817
KSW-megahit_k141_242807	2.53901901765115	2.53901901765115	9.64592184439406	11.7672056164122
KSW-megahit_k141_640750	3.43735863993487	4.22665873055487	2.53901901765115	2.53901901765115
KSW-megahit_k141_713092	2.53901901765115	3.16536571354259	4.37970386996405	2.53901901765115
KSW-megahit_k141_713337	3.17928590080638	2.53901901765115	2.53901901765115	2.53901901765115
KSW-megahit_k141_1039227	2.53901901765115	3.41811642011516	3.64780911870078	2.53901901765115
KSW-megahit_k141_207359	3.17928590080638	2.53901901765115	2.53901901765115	2.53901901765115
KSW-megahit_k141_823525	3.17928590080638	3.60781406348217	5.00930154551855	4.0687847575817
KSW-megahit_k141_968550	2.53901901765115	2.53901901765115	3.64780911870078	3.64484888295108
KSW-megahit_k141_643046	7.71727889686407	7.59951767904256	7.02613826769701	6.97820814453178
KSW-megahit_k141_462458	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-megahit_k141_354640	5.78737365434576	4.40292894456426	5.00930154551855	3.64484888295108
KSW-megahit_k141_64030	3.43735863993487	3.41811642011516	4.62505266837835	2.53901901765115
KSW-megahit_k141_789381	4.16027612107579	3.16536571354259	2.53901901765115	5.00368996020601
KSW-megahit_k141_536232	2.53901901765115	2.53901901765115	5.30792807924474	7.20585348355502
KSW-megahit_k141_863180	3.17928590080638	3.16536571354259	2.53901901765115	4.0687847575817
KSW-megahit_k141_1007288	3.43735863993487	3.89961208311807	5.55329009972692	5.16091300920306
KSW-megahit_k141_1043288	3.17928590080638	3.41811642011516	4.37970386996405	3.64484888295108
KSW-megahit_k141_102876	2.53901901765115	2.53901901765115	2.53901901765115	4.0687847575817
KSW-megahit_k141_428610	2.53901901765115	2.53901901765115	3.64780911870078	2.53901901765115
KSW-megahit_k141_465540	4.05020782383709	3.16536571354259	3.64780911870078	2.53901901765115
KSW-megahit_k141_501514	3.17928590080638	3.16536571354259	4.072716156316	5.16091300920306
KSW-megahit_k141_899743	3.17928590080638	3.16536571354259	2.53901901765115	3.64484888295108
KSW-megahit_k141_248875	5.75629781824951	4.62783312435849	4.37970386996405	4.82571182891946
KSW-megahit_k141_249206	2.53901901765115	2.53901901765115	4.62505266837835	7.1339040086149
KSW-megahit_k141_720049	5.69201151043896	5.53936851290193	4.62505266837835	5.42984063756023
KSW-megahit_k141_68879	4.05020782383709	4.12772345370812	6.1047164939543	7.17032869198453
KSW-megahit_k141_649339	3.43735863993487	3.16536571354259	3.64780911870078	2.53901901765115
KSW-megahit_k141_325358	2.53901901765115	2.53901901765115	5.30792807924474	8.14963085303231
KSW-megahit_k141_361038	3.43735863993487	3.16536571354259	2.53901901765115	2.53901901765115
