Contig	C0_1_C	C0_2_C	C63_1_C	C63_2_C	T0_1_C	T0_2_C	T63_1_C	T63_2_C
KSW-cf_coassembly_k141_3235207||full	0	0	3.1526108	0	14.078191	0	0	0
KSW-cf_coassembly_k141_277224||full	0	0	0	0	0	0	11.730611	13.293119
KSW-cf_coassembly_k141_546708||full	0	0	22.68424	13.186952	0	0	9.129751	4.3473234
KSW-cf_coassembly_k141_2428353||full	19.013689	27.410854	0	0	35.600414	31.061655	0	0
KSW-cf_coassembly_k141_3638707||full	0	0	5.2449355	0	0	11.028746	0	0
KSW-cf_coassembly_k141_2024953||full	8.900856	0	0	0	0	0	0	0
KSW-cf_coassembly_k141_3638789||full	5.262166	0	8.193138	25.348839	16.451204	23.353884	26.778833	21.886986
KSW-cf_coassembly_k141_3101010||full	18.182476	13.617062	9.301331	3.88111	44.99308	58.399136	2.6646187	0
KSW-cf_coassembly_k141_2966551||full	0	8.17666	0	0	0	0	0	0
KSW-cf_coassembly_k141_949080||full	0	0	0	0	0	0	4.4121633	6.468698
KSW-cf_coassembly_k141_3235599||full	5.839706	4.923261	2.4563408	0	0	0	0	0
KSW-cf_coassembly_k141_1487191||full	6.834366	23.339115	0	0	0	0	0	0
KSW-cf_coassembly_k141_2294629||full	4.045433	5.733244	0	0	0	0	0	0
KSW-cf_coassembly_k141_2294782||full	5.600982	5.7007766	0	0	15.001019	0	0	0
KSW-cf_coassembly_k141_3773240||full	0	9.200702	0	0	9.232267	0	0	0
KSW-cf_coassembly_k141_2294837||full	19.094294	20.268368	8.741861	4.3977113	0	0	0	0
KSW-cf_coassembly_k141_949622||full	0	0	0	5.495051	0	0	7.5307627	6.8704553
KSW-cf_coassembly_k141_278071||full	12.8843355	14.035932	3.5414588	2.563163	0	0	0	0
KSW-cf_coassembly_k141_1218548||full	6.3942356	7.7394857	3.3902411	0	13.500512	16.824957	0	0
KSW-cf_coassembly_k141_681046||full	0	0	0	0	0	0	0	6.247748
KSW-cf_coassembly_k141_2160097||full	0	0	0	0	20.757013	0	0	0
KSW-cf_coassembly_k141_278115||full	0	0	36.95242	0	0	0	0	0
KSW-cf_coassembly_k141_2563264||full	0	0	12.071685	6.027152	0	0	57.679546	94.38359
KSW-cf_coassembly_k141_2025667||full	0	7.0739393	0	0	0	0	0	0
KSW-cf_coassembly_k141_949964||full	0	0	6.5303698	0	13.6196165	0	0	0
KSW-cf_coassembly_k141_816024||full	0	0	0	0	0	0	4.5548754	11.980147
KSW-cf_coassembly_k141_278359||full	10.622595	18.33811	0	0	19.540417	19.775946	0	0
KSW-cf_coassembly_k141_547983||full	0	0	4.742974	0	11.778592	0	0	0
KSW-cf_coassembly_k141_2429533||full	0	0	0	0	0	0	9.325921	4.334049
KSW-cf_coassembly_k141_3236806||full	12.344361	5.7537346	14.694077	4.4461207	52.989765	34.337414	0	2.4595292
KSW-cf_coassembly_k141_143074||full	0	0	6.7995424	13.819967	0	0	0	2.4858062
KSW-cf_coassembly_k141_1621928||full	8.710003	16.93347	0	0	24.514595	16.149822	0	0
KSW-cf_coassembly_k141_1488257||full	116.75734	9.937517	24.368189	12.222149	0	0	0	0
KSW-cf_coassembly_k141_413438||full	12.862094	24.571293	0	0	0	0	0	0
KSW-cf_coassembly_k141_1354032||full	25.938515	12.705537	4.749307	0	0	0	0	0
KSW-cf_coassembly_k141_3237009||full	11.575283	22.178123	0	0	38.072426	22.785091	0	0
KSW-cf_coassembly_k141_2967875||full	0	0	6.2760077	0	15.051937	0	0	0
KSW-cf_coassembly_k141_3237019||full	0	0	6.562344	0	12.537264	0	0	0
KSW-cf_coassembly_k141_3237036||full	4.652463	5.8654995	0	0	0	0	0	0
KSW-cf_coassembly_k141_278861||full	0	0	6.2532654	140.19148	0	0	180.77426	229.40996
KSW-cf_coassembly_k141_2160791||full	10.801397	22.566029	4.0541296	0	17.673912	20.18775	0	0
KSW-cf_coassembly_k141_3909244||full	0	6.913388	2.754226	0	0	0	0	0
KSW-cf_coassembly_k141_1756832||full	17.791187	31.722609	3.5790472	0	27.764355	23.4067	0	0
KSW-cf_coassembly_k141_278928||full	0	8.862265	0	0	0	0	0	0
KSW-cf_coassembly_k141_2296054||full	0	0	0	0	16.525055	10.984752	0	0
KSW-cf_coassembly_k141_1085063||full	0	0	0	0	0	0	8.566656	12.539745
KSW-cf_coassembly_k141_548471||full	0	0	8.254118	2.975925	0	0	0	0
KSW-cf_coassembly_k141_2429957||full	3.8625793	0	5.2097273	0	10.54119	0	0	0
KSW-cf_coassembly_k141_2161005||full	32.86411	14.865162	112.728935	11.686767	136.08943	111.317535	5.5667067	6.3678923
KSW-cf_coassembly_k141_1622350||full	4.5379534	4.517466	0	0	14.587525	14.885917	0	2.2819893
KSW-cf_coassembly_k141_2296252||full	0	0	0	0	0	0	4.3015466	5.6672072
KSW-cf_coassembly_k141_2296271||full	0	0	0	0	0	0	3.2089484	14.158904
KSW-cf_coassembly_k141_413825||full	0	0	0	0	0	0	0	12.261045
KSW-cf_coassembly_k141_3505984||full	0	0	0	0	0	0	4.610369	11.146631
KSW-cf_coassembly_k141_1757328||full	28.543592	42.32863	5.089745	2.5552409	36.907883	37.430813	0	0
KSW-cf_coassembly_k141_3506132||full	38.444633	76.816826	0	6.9893193	0	0	0	0
KSW-cf_coassembly_k141_549021||full	0	5.168051	0	0	0	0	0	0
KSW-cf_coassembly_k141_279694||full	0	0	4.7489715	0	11.569701	0	0	0
KSW-cf_coassembly_k141_2161588||full	7.336444	0	0	0	13.695518	10.541986	0	0
KSW-cf_coassembly_k141_951186||full	10.650427	10.410526	0	0	33.531574	16.569271	0	0
KSW-cf_coassembly_k141_414197||full	5.120767	0	3.9112737	0	11.232223	12.8453245	0	0
KSW-cf_coassembly_k141_10586||full	0	0	42.748005	25.925228	0	0	30.689993	18.703876
KSW-cf_coassembly_k141_1757623||full	12.562805	36.44867	0	0	0	0	0	0
KSW-cf_coassembly_k141_414225||full	4.7786107	5.728814	0	0	16.907967	10.314787	0	0
KSW-cf_coassembly_k141_2430456||full	0	0	0	0	0	0	4.496868	11.492018
KSW-cf_coassembly_k141_817722||full	9.960823	6.619055	0	0	23.337145	33.51846	0	0
KSW-cf_coassembly_k141_1891978||full	0	0	0	0	0	0	2.6842594	4.979256
KSW-cf_coassembly_k141_414558||full	0	0	0	0	0	0	8.3503685	10.015064
KSW-cf_coassembly_k141_280295||full	0	4.5388412	0	0	0	35.489193	0	0
KSW-cf_coassembly_k141_1489786||full	0	0	4.9342384	2.9250562	0	0	0	0
KSW-cf_coassembly_k141_817983||full	6.455611	11.283523	0	0	0	0	0	0
KSW-cf_coassembly_k141_3775872||full	3.5764065	0	0	0	20.71519	19.885847	0	0
KSW-cf_coassembly_k141_280419||full	4.3474684	6.7853117	0	0	0	0	0	0
KSW-cf_coassembly_k141_11154||full	4.020586	0	5.598919	0	14.585178	0	0	0
KSW-cf_coassembly_k141_683331||full	0	0	0	0	0	0	9.110765	10.329
KSW-cf_coassembly_k141_2162280||full	9.425932	13.313309	0	0	22.397285	0	0	0
KSW-cf_coassembly_k141_1489914||full	0	0	0	8.818941	0	0	13.797277	55.37722
KSW-cf_coassembly_k141_2431192||full	10.452668	10.156545	3.8942027	0	0	0	0	0
KSW-cf_coassembly_k141_550244||full	5.276861	3.8611267	0	0	12.524251	11.411105	0	0
KSW-cf_coassembly_k141_2700057||full	4.938659	6.691965	0	0	0	0	0	0
KSW-cf_coassembly_k141_3372716||full	5.8036227	7.4667277	0	0	0	0	0	0
KSW-cf_coassembly_k141_2565562||full	0	0	0	0	9.803631	0	0	0
KSW-cf_coassembly_k141_3239124||full	0	4.519623	4.699679	0	0	0	0	0
KSW-cf_coassembly_k141_952497||full	13.390594	9.696081	3.8288014	2.7250032	0	0	0	0
KSW-cf_coassembly_k141_1221408||full	3.7066743	0	0	0	18.94648	16.826935	0	0
KSW-cf_coassembly_k141_3372944||full	0	0	63.919586	0	0	0	0	0
KSW-cf_coassembly_k141_1624221||full	0	0	8.486032	4.0244703	0	0	0	0
KSW-cf_coassembly_k141_2431886||full	0	9.073415	0	0	0	0	0	0
KSW-cf_coassembly_k141_1624412||full	0	0	2.892504	0	0	0	0	0
KSW-cf_coassembly_k141_2163531||full	18.960714	14.371918	9.818397	4.0492945	44.26136	52.094044	2.9817152	0
KSW-cf_coassembly_k141_2835907||full	0	0	15.3844	388.67535	0	0	456.62927	639.31445
KSW-cf_coassembly_k141_1490405||full	40.986942	18.630743	0	0	102.05253	106.44857	0	0
KSW-cf_coassembly_k141_1086889||full	0	0	24.932001	0	0	0	0	0
KSW-cf_coassembly_k141_2566662||full	14.11969	14.769407	7.5394044	4.3512855	0	0	0	0
KSW-cf_coassembly_k141_12743||full	0	6.9036365	4.721587	0	0	0	0	0
KSW-cf_coassembly_k141_12828||full	5.1765275	7.0438447	0	0	0	12.877882	0	0
KSW-cf_coassembly_k141_2163948||full	4.51104	4.041608	0	0	9.212408	14.362411	0	0
KSW-cf_coassembly_k141_1357355||full	15.590614	21.636295	0	0	31.570335	31.130821	0	0
KSW-cf_coassembly_k141_2567035||full	6.7361407	15.881994	0	0	9.856675	0	0	0
KSW-cf_coassembly_k141_2299122||full	15.153305	11.183642	14.775425	0	49.949207	33.70658	0	0
KSW-cf_coassembly_k141_3105293||full	9.833551	28.324707	0	0	15.694061	13.209723	0	0
KSW-cf_coassembly_k141_1491356||full	16.816498	0	5.1009355	5.6716466	128.58838	124.01768	8.050066	7.892967
KSW-cf_coassembly_k141_282660||full	0	0	5.321549	2.610164	0	0	4.2424846	7.6347475
KSW-cf_coassembly_k141_820400||full	6.2962914	9.555368	0	0	0	0	0	0
KSW-cf_coassembly_k141_3105545||full	5.8775425	4.390165	0	0	25.461048	17.293123	0	0
KSW-cf_coassembly_k141_820453||full	0	7.2665176	0	0	0	0	0	0
KSW-cf_coassembly_k141_1222867||full	28.44187	63.389637	0	0	43.846085	41.78943	0	0
KSW-cf_coassembly_k141_13531||full	0	0	4.952531	0	12.206249	10.00923	0	0
KSW-cf_coassembly_k141_2299611||full	7.0494747	0	0	0	16.897156	25.86419	0	0
KSW-cf_coassembly_k141_1222997||full	0	0	117.97107	46.89646	14.695231	23.43098	4.4611115	4.773012
KSW-cf_coassembly_k141_3374663||full	5.39454	12.284885	0	0	0	0	0	0
KSW-cf_coassembly_k141_3241718||full	6.6793447	0	7.048658	0	30.137508	17.15983	0	0
KSW-cf_coassembly_k141_1088469||full	0	0	0	0	21.527609	12.4978	0	0
KSW-cf_coassembly_k141_3914044||full	11.507054	8.462729	2.4422946	0	16.289228	24.750309	0	0
KSW-cf_coassembly_k141_2702628||full	0	0	11.039266	15.170921	16.246313	20.007952	0	0
KSW-cf_coassembly_k141_3510093||full	0	9.724722	0	0	0	11.500166	0	0
KSW-cf_coassembly_k141_3914102||full	4.0276847	0	4.1087804	0	19.123695	16.779022	0	0
KSW-cf_coassembly_k141_14298||full	4.297494	0	0	0	13.550715	11.469403	0	0
KSW-cf_coassembly_k141_3914196||full	0	9.953861	0	0	0	0	0	0
KSW-cf_coassembly_k141_954592||full	5.3901997	3.687994	0	0	20.864494	13.58237	0	0
KSW-cf_coassembly_k141_3778943||full	0	0	0	0	0	0	9.963768	6.6961656
KSW-cf_coassembly_k141_418426||full	0	0	4.07269	0	12.686602	0	0	0
KSW-cf_coassembly_k141_418503||full	5.740385	8.246689	3.54952	0	15.266466	14.292427	0	0
KSW-cf_coassembly_k141_1088822||full	10.5934925	22.12477	0	0	24.790884	19.55644	0	0
KSW-cf_coassembly_k141_821596||full	0	0	15.634842	0	0	0	0	0
KSW-cf_coassembly_k141_1895846||full	4.687507	13.03131	0	0	0	0	0	0
KSW-cf_coassembly_k141_1359611||full	4.8756466	5.8115892	3.5987206	0	0	0	0	0
KSW-cf_coassembly_k141_1089128||full	4.1535726	6.9471693	0	0	0	0	0	0
KSW-cf_coassembly_k141_2838748||full	5.0564837	3.679573	0	0	9.136445	0	0	0
KSW-cf_coassembly_k141_2569072||full	15.714282	24.252542	0	0	33.59021	28.344698	0	0
KSW-cf_coassembly_k141_419152||full	0	0	0	0	0	0	4.5520773	11.480081
KSW-cf_coassembly_k141_1089350||full	0	0	0	0	0	0	6.2958374	0
KSW-cf_coassembly_k141_2031676||full	0	6.572058	0	0	0	0	0	0
KSW-cf_coassembly_k141_3915176||full	4.003342	5.005421	0	0	12.180803	13.69403	0	0
KSW-cf_coassembly_k141_2973776||full	12.677089	0	2.540557	0	0	0	0	0
KSW-cf_coassembly_k141_2166578||full	4.896413	0	0	0	16.665688	17.124691	0	0
KSW-cf_coassembly_k141_419669||full	6.3468175	9.010625	0	0	0	0	0	0
KSW-cf_coassembly_k141_149485||full	0	0	8.472686	192.21136	0	0	220.67795	304.90976
KSW-cf_coassembly_k141_2435462||full	0	0	0	0	0	0	3.2358232	12.731712
KSW-cf_coassembly_k141_2569703||full	4.2785273	0	0	0	21.896204	18.556576	0	0
KSW-cf_coassembly_k141_284950||full	0	0	0	5.3220577	0	0	0	0
KSW-cf_coassembly_k141_1627811||full	10.384187	12.464122	4.679866	0	23.134361	31.148895	0	0
KSW-cf_coassembly_k141_419800||full	0	0	17.551819	0	0	0	0	0
KSW-cf_coassembly_k141_2704113||full	8.5542755	16.67339	0	0	30.229498	15.945787	0	0
KSW-cf_coassembly_k141_3646104||full	47.824432	58.398315	3.397475	0	61.358593	103.170296	0	0
KSW-cf_coassembly_k141_285091||full	0	3.9252157	0	0	17.253223	0	0	0
KSW-cf_coassembly_k141_3107997||full	0	3.7751129	0	0	20.927267	11.8640785	0	0
KSW-cf_coassembly_k141_1628021||full	0	0	9.297334	0	0	0	0	0
KSW-cf_coassembly_k141_1628059||full	12.269067	23.270988	0	0	91.91786	123.59602	0	0
KSW-cf_coassembly_k141_956559||full	0	0	4.1016054	76.61615	0	0	61.943356	107.12905
KSW-cf_coassembly_k141_1493936||full	11.724628	5.294518	13.144717	2.9697018	41.44991	30.185915	0	0
KSW-cf_coassembly_k141_2974176||full	14.972288	18.507683	0	0	67.60584	38.32708	0	0
KSW-cf_coassembly_k141_149978||full	0	0	2.3675506	0	0	11.979969	0	0
KSW-cf_coassembly_k141_2032756||full	18.623974	17.339945	8.317694	3.7985392	44.163277	55.36205	0	0
KSW-cf_coassembly_k141_3916231||full	13.711965	7.8971834	0	0	0	0	0	0
KSW-cf_coassembly_k141_555347||full	0	0	0	0	0	0	0	46.569374
KSW-cf_coassembly_k141_2302507||full	0	0	4.5352364	4.9166293	0	0	8.892495	3.090332
KSW-cf_coassembly_k141_688772||full	6.595472	0	0	0	0	0	0	0
KSW-cf_coassembly_k141_3108659||full	38.538765	18.231169	112.79002	13.064852	169.97008	129.48979	8.092817	6.442838
KSW-cf_coassembly_k141_2570540||full	10.113861	11.184286	0	0	0	0	0	0
KSW-cf_coassembly_k141_285817||full	0	0	0	0	0	0	0	6.4756975
KSW-cf_coassembly_k141_3780968||full	3.5200214	0	0	0	15.974572	10.188335	0	0
KSW-cf_coassembly_k141_3244300||full	0	0	28.519464	57.496593	0	0	0	0
KSW-cf_coassembly_k141_150263||full	0	0	0	0	0	0	0	8.286557
KSW-cf_coassembly_k141_2570716||full	10.358245	4.7212877	8.59141	2.9364734	21.686386	11.802659	2.5310717	0
KSW-cf_coassembly_k141_1628825||full	7.0299644	11.196512	0	0	0	0	0	0
KSW-cf_coassembly_k141_3647088||full	5.2102823	0	0	0	24.009094	14.84861	0	0
KSW-cf_coassembly_k141_2436354||full	9.959326	4.5285535	7.899571	2.6473107	22.114464	10.861313	0	0
KSW-cf_coassembly_k141_3647186||full	6.111007	0	5.8500075	0	13.149264	8.538878	0	0
KSW-cf_coassembly_k141_150538||full	0	0	0	4.321967	0	0	7.3134904	5.49355
KSW-cf_coassembly_k141_3916912||full	6.362609	21.204855	0	0	0	0	0	0
KSW-cf_coassembly_k141_823697||full	6.4798636	5.9557376	0	0	0	0	0	0
KSW-cf_coassembly_k141_3781668||full	11.001226	17.00374	5.3931465	0	46.597416	28.392365	2.9310095	0
KSW-cf_coassembly_k141_150877||full	3.2638998	0	5.426169	0	13.6901	0	0	0
KSW-cf_coassembly_k141_17648||full	0	8.758556	0	0	0	0	0	0
KSW-cf_coassembly_k141_2571329||full	0	0	2.2159078	2.379832	0	0	0	0
KSW-cf_coassembly_k141_286610||full	5.925661	10.552012	0	0	0	0	0	0
KSW-cf_coassembly_k141_556331||full	0	0	0	0	0	0	9.463176	5.715709
KSW-cf_coassembly_k141_3245013||full	88.8941	6.5473824	13.252267	7.8759794	0	0	0	0
KSW-cf_coassembly_k141_3377825||full	0	9.181639	0	0	0	0	0	0
KSW-cf_coassembly_k141_1226532||full	0	6.5154395	0	0	14.902674	19.63265	0	0
KSW-cf_coassembly_k141_1362137||full	47.745617	37.394787	9.413531	6.370476	0	0	0	0
KSW-cf_coassembly_k141_3377964||full	84.10874	15.138355	6.970943	6.9556894	0	0	0	0
KSW-cf_coassembly_k141_689929||full	0	0	0	5.377084	0	0	7.0762286	5.949579
KSW-cf_coassembly_k141_3513266||full	6.022154	0	0	0	17.207624	0	0	0
KSW-cf_coassembly_k141_17923||full	9.159161	3.5440474	0	0	26.349958	21.505754	0	0
KSW-cf_coassembly_k141_3917596||full	0	0	9.695228	0	0	0	0	0
KSW-cf_coassembly_k141_824272||full	0	0	0	0	0	0	8.448463	8.843219
KSW-cf_coassembly_k141_1362419||full	10.67445	18.75353	2.743869	0	47.3535	33.021214	0	0
KSW-cf_coassembly_k141_1764764||full	15.533213	7.522583	6.2158413	4.4670897	61.72889	57.353447	5.1815124	0
KSW-cf_coassembly_k141_2571996||full	8.370752	16.13415	0	0	15.765094	13.749544	0	0
KSW-cf_coassembly_k141_3648349||full	0	0	0	0	0	0	6.5422616	4.214988
KSW-cf_coassembly_k141_1629847||full	0	0	0	0	0	0	32.974686	94.552025
KSW-cf_coassembly_k141_1899303||full	4.444214	0	4.497332	0	19.45481	16.61986	0	0
KSW-cf_coassembly_k141_1899342||full	4.654064	0	0	0	8.005573	0	0	0
KSW-cf_coassembly_k141_2841799||full	19.940994	25.390097	4.565389	3.0895634	0	13.220125	0	0
KSW-cf_coassembly_k141_1362964||full	9.644241	16.921679	0	0	0	0	0	0
KSW-cf_coassembly_k141_3648756||full	7.10223	6.4967456	3.6940136	2.0428379	18.493406	23.589619	0	0
KSW-cf_coassembly_k141_3110635||full	7.7687254	0	0	0	22.035034	22.81644	0	0
KSW-cf_coassembly_k141_18911||full	0	2.9811087	0	0	9.931322	0	0	0
KSW-cf_coassembly_k141_1092757||full	119.082245	0	99.67394	0	213.04605	234.00404	0	19.872793
KSW-cf_coassembly_k141_557687||full	6.097354	8.430316	0	0	0	11.438621	0	0
KSW-cf_coassembly_k141_2305106||full	0	6.976903	0	0	0	0	0	0
KSW-cf_coassembly_k141_2842381||full	0	0	31.242512	16.348618	0	0	0	0
KSW-cf_coassembly_k141_152648||full	26.641586	34.74268	6.0589366	0	75.309425	39.993317	2.5851614	2.1937366
KSW-cf_coassembly_k141_2573065||full	6.6881294	4.5880957	8.729129	2.6946924	28.937372	23.951542	0	0
KSW-cf_coassembly_k141_1363760||full	26.261423	29.223513	4.838856	2.0388196	40.869137	23.543219	0	0
KSW-cf_coassembly_k141_288273||full	41.439617	25.720654	0	2.5287685	152.32466	388.6013	4.5676565	4.0555797
KSW-cf_coassembly_k141_1900335||full	21.700825	25.80713	5.873706	3.6480258	0	0	0	0
KSW-cf_coassembly_k141_3379949||full	0	6.63401	0	0	0	0	0	0
KSW-cf_coassembly_k141_3514879||full	0	0	68.57556	16.28044	0	0	5.3903966	8.050145
KSW-cf_coassembly_k141_1496482||full	4.6234756	0	0	0	13.08445	11.728191	0	0
KSW-cf_coassembly_k141_3649867||full	0	0	18.596828	5.1267705	0	0	0	0
KSW-cf_coassembly_k141_826158||full	5.1006846	7.718199	0	0	0	0	0	0
KSW-cf_coassembly_k141_826197||full	0	0	4.146836	0	13.765088	0	0	0
KSW-cf_coassembly_k141_2843374||full	8.834056	23.38617	0	0	0	0	0	0
KSW-cf_coassembly_k141_2573433||full	5.0827675	6.74088	0	0	12.494425	18.38943	0	0
KSW-cf_coassembly_k141_2708783||full	0	0	3.3044538	0	0	0	3.7961178	3.0461433
KSW-cf_coassembly_k141_1766876||full	6.403707	11.492662	0	0	13.012532	0	0	0
KSW-cf_coassembly_k141_559553||full	18.102966	28.47696	10.178464	5.058591	49.280045	52.891468	4.1691527	2.780218
KSW-cf_coassembly_k141_559717||full	0	10.643937	0	0	0	0	0	0
KSW-cf_coassembly_k141_1094856||full	0	5.698357	0	0	0	0	0	0
KSW-cf_coassembly_k141_3381255||full	6.5783267	6.935326	0	0	0	0	0	0
KSW-cf_coassembly_k141_2978524||full	6.313662	15.781814	0	0	15.122249	17.76662	0	0
KSW-cf_coassembly_k141_3248573||full	49.85188	58.602745	4.1847963	0	70.12738	88.094925	0	0
KSW-cf_coassembly_k141_3112770||full	27.077156	29.909279	18.574167	7.6363416	0	0	0	0
KSW-cf_coassembly_k141_3920511||full	3.7209857	4.6665287	0	0	0	0	0	0
KSW-cf_coassembly_k141_3248617||full	0	0	0	0	0	0	10.510697	16.774002
KSW-cf_coassembly_k141_2171074||full	0	0	0	0	0	0	4.2053447	7.3301744
KSW-cf_coassembly_k141_154715||full	27.49235	55.021206	5.0008388	4.040864	0	0	0	0
KSW-cf_coassembly_k141_1095201||full	10.957754	19.994362	0	0	0	0	0	0
KSW-cf_coassembly_k141_289954||full	18.56634	21.698746	8.830472	4.7306857	0	0	0	0
KSW-cf_coassembly_k141_3381666||full	7.390582	4.4546266	5.7588243	0	34.585243	22.666632	0	0
KSW-cf_coassembly_k141_693278||full	0	0	0	0	0	0	135.59818	37.82275
KSW-cf_coassembly_k141_1365655||full	4.5656757	0	3.5208232	0	21.829964	17.777151	0	0
KSW-cf_coassembly_k141_3516227||full	0	0	21.113571	0	0	0	0	0
KSW-cf_coassembly_k141_3381873||full	0	0	0	0	0	0	3.8371973	16.12965
KSW-cf_coassembly_k141_2440455||full	0	0	17.84525	26.267906	0	0	35.023163	44.57522
KSW-cf_coassembly_k141_3381970||full	7.027698	7.249115	2.5403497	0	0	0	0	0
KSW-cf_coassembly_k141_827669||full	0	0	0	0	0	0	0	4.778494
KSW-cf_coassembly_k141_827693||full	5.681281	9.204715	0	0	0	0	0	0
KSW-cf_coassembly_k141_425250||full	4.8299713	5.1007686	0	0	14.3846	11.358627	0	0
KSW-cf_coassembly_k141_2979343||full	95.83425	71.04021	0	0	240.5505	274.1093	0	0
KSW-cf_coassembly_k141_425353||full	11.59853	14.816661	0	0	0	0	0	0
KSW-cf_coassembly_k141_2574959||full	0	0	8.449714	0	0	0	0	0
KSW-cf_coassembly_k141_3113699||full	24.044619	40.34077	8.222982	5.502756	0	14.221515	0	0
KSW-cf_coassembly_k141_694116||full	0	0	0	0	0	0	7.0326242	4.3708353
KSW-cf_coassembly_k141_2979873||full	8.598448	14.753239	0	0	0	0	0	0
KSW-cf_coassembly_k141_3114126||full	9.295463	4.9289403	19.098751	5.134347	50.31669	35.00859	2.7478673	0
KSW-cf_coassembly_k141_1768629||full	0	0	72.33972	54.30271	0	0	62.880123	37.072823
KSW-cf_coassembly_k141_3250008||full	13.150502	3.6593196	0	0	0	0	0	0
KSW-cf_coassembly_k141_2845465||full	4.148637	0	0	0	19.92562	0	0	0
KSW-cf_coassembly_k141_2980045||full	25.396944	74.623405	0	0	27.398891	26.861765	0	0
KSW-cf_coassembly_k141_291066||full	0	0	0	0	0	0	9.048407	9.2030115
KSW-cf_coassembly_k141_2575691||full	5.299599	4.0773215	0	0	0	0	0	0
KSW-cf_coassembly_k141_1903411||full	5.403346	11.901872	0	0	14.929747	15.426643	0	0
KSW-cf_coassembly_k141_561671||full	38.193516	11.013862	0	0	79.05099	122.25887	0	0
KSW-cf_coassembly_k141_155913||full	0	0	31.882845	46.081127	0	0	62.196323	80.666245
KSW-cf_coassembly_k141_3786794||full	0	0	5.9067903	202.04028	0	0	283.21252	394.7299
KSW-cf_coassembly_k141_2845557||full	0	0	25.81066	45.249935	0	0	6.6614823	4.020681
KSW-cf_coassembly_k141_2575782||full	13.321191	24.39791	0	0	0	0	0	0
KSW-cf_coassembly_k141_828721||full	5.4505186	14.129019	0	0	0	0	0	0
KSW-cf_coassembly_k141_3114644||full	5.981288	13.813611	0	0	9.7624235	0	0	0
KSW-cf_coassembly_k141_1903654||full	7.9718313	16.957644	0	0	16.882969	20.61245	0	0
KSW-cf_coassembly_k141_2172581||full	0	0	0	0	0	0	6.7742906	9.186883
KSW-cf_coassembly_k141_22594||full	0	0	310.47778	295.07434	0	0	378.19836	149.72134
KSW-cf_coassembly_k141_3922466||full	0	0	39.03769	0	0	0	0	0
KSW-cf_coassembly_k141_2039247||full	0	0	0	0	0	0	2.737836	15.372994
KSW-cf_coassembly_k141_1903882||full	0	0	0	0	0	0	0	29.040236
KSW-cf_coassembly_k141_2172799||full	4.795792	3.769059	0	0	12.027628	0	0	0
KSW-cf_coassembly_k141_1903951||full	6.362094	13.928656	0	0	0	0	0	0
KSW-cf_coassembly_k141_3652904||full	0	8.112665	0	0	0	0	0	0
KSW-cf_coassembly_k141_3383430||full	9.72361	5.242684	3.8114622	0	0	0	0	0
KSW-cf_coassembly_k141_2309247||full	4.342107	0	5.423759	0	16.602156	0	0	0
KSW-cf_coassembly_k141_2039481||full	12.858208	10.403703	16.684574	3.8133507	24.977737	23.071634	3.1044362	0
KSW-cf_coassembly_k141_3653149||full	5.3172255	7.922418	0	0	0	0	0	0
KSW-cf_coassembly_k141_2576732||full	13.909929	15.8792515	9.630494	3.1893678	27.416073	34.089474	0	0
KSW-cf_coassembly_k141_1769737||full	13.617986	22.174974	7.511876	3.4933803	38.45901	32.326664	2.5495002	0
KSW-cf_coassembly_k141_3923168||full	0	6.162816	0	0	0	0	0	0
KSW-cf_coassembly_k141_2846734||full	31.453438	30.95257	17.930876	8.212508	71.37105	75.90906	4.221552	0
KSW-cf_coassembly_k141_3787612||full	0	0	0	0	0	0	5.1096992	12.648017
KSW-cf_coassembly_k141_695553||full	4.536211	0	0	0	12.523299	10.06602	0	0
KSW-cf_coassembly_k141_1633834||full	10.905701	15.173658	0	0	23.646315	26.187605	0	0
KSW-cf_coassembly_k141_2981187||full	8.255856	9.505082	3.101029	0	24.263523	19.398733	0	0
KSW-cf_coassembly_k141_3653866||full	8.334943	16.721445	0	0	18.469908	15.593433	0	0
KSW-cf_coassembly_k141_157572||full	0	0	2.686844	0	9.992316	0	0	0
KSW-cf_coassembly_k141_1500695||full	0	0	37.371227	54.557167	0	0	73.9591	95.00353
KSW-cf_coassembly_k141_3251744||full	12.536638	20.158493	0	0	0	0	0	0
KSW-cf_coassembly_k141_1233751||full	5.6394567	9.791856	0	0	0	0	0	0
