gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KSW-C63_2_V_NODE_366_length_7415_cov_12.676766||full	166.559971680405	10.2927931528349	1.84904418205624	5.56654797798762	2.59835263165388e-08	4.27717713755025e-06
KSW-cf_coassembly_k141_764696||full	237.015325926224	8.43392262951547	1.52493288138155	5.53068448617526	3.18983619760876e-08	5.10891062352149e-06
KSW-C63_2_V_NODE_287_length_8607_cov_8.574135||full	151.662872760821	10.1575917338179	1.83865654996448	5.52446389947819	3.30493179208783e-08	5.1539541578717e-06
KSW-cf_coassembly_k141_4001||full	179.02778967116	10.3969800247753	1.89058408101728	5.49934812694548	3.81197872570958e-08	5.79225280219358e-06
KSW-T63_1_V_NODE_14_length_43368_cov_28.636599||full	1321.05411421099	7.98893658157738	1.45737695445471	5.48172287009059	4.21203671365087e-08	6.08793404026709e-06
KSW-cf_coassembly_k141_1109548||full	164.706468735544	10.2766933683326	1.87432887731688	5.48286562337114	4.18490898567402e-08	6.08793404026709e-06
KSW-vf_coassembly_k141_140286||full	157.379462606449	10.2110495137411	1.87308053926406	5.45147381529735	4.99540779975737e-08	7.04828252889575e-06
KSW-C63_2_V_NODE_211_length_9855_cov_9.426224||full	140.576833738323	10.0481143968576	1.84678452939533	5.44086992116375	5.3021019388594e-08	7.07346693013882e-06
KSW-C0_2_V_NODE_2_length_38543_cov_8.248025||full	1313.4664568674	-9.94031258341298	1.82774776712932	-5.43855818739438	5.37134680823907e-08	7.07346693013882e-06
KSW-vf_coassembly_k141_18773||full	365.747377642158	5.76103330055992	1.05824496899929	5.44395056846596	5.21116868075304e-08	7.07346693013882e-06
KSW-C0_1_V_NODE_57_length_12266_cov_7.281631||full_1	239.370767544275	-9.62451697976894	1.77286023100069	-5.42880753455471	5.67318223145119e-08	7.30853867469125e-06
KSW-C63_2_V_NODE_288_length_8598_cov_9.512466	129.349163050965	9.92801188503479	1.84362551790996	5.38504798755971	7.24253230138843e-08	9.1317545570272e-06
KSW-vf_coassembly_k141_1033467	446.720234140664	7.53401254223564	1.40280848365731	5.37066365794527	7.84474027719514e-08	9.68498560055383e-06
KSW-vf_coassembly_k141_670065||full_1	124.135133445119	-11.0492379512758	2.06132348078744	-5.36026395384334	8.31004431671113e-08	1.00500658409857e-05
KSW-cf_coassembly_k141_2326796||full	126.547014131237	9.89646864265157	1.85709323539403	5.32901011862864	9.87494956802431e-08	1.17037902280224e-05
KSW-megahit_k141_574067||full	116.60996707385	-10.9590855738944	2.05820547455373	-5.32458285112208	1.01184975393139e-07	1.17572973368577e-05
KSW-vf_coassembly_k141_985472||full	180.350757928961	10.4071283069305	1.95645356839739	5.31938425477454	1.04119026680765e-07	1.18655644636579e-05
KSW-T0_1_V_NODE_405_length_6203_cov_70.298796||full	1848.23303276258	-6.7219817478246	1.26547021885017	-5.31184507362988	1.08520844954759e-07	1.19091579111463e-05
KSW-vf_coassembly_k141_190192	65.3167314538695	-10.1231412073917	1.90569014021678	-5.31206044138957	1.08392638064912e-07	1.19091579111463e-05
KSW-T63_1_V_NODE_224_length_13249_cov_29.167197||full	305.624804154647	11.1684503036548	2.10642695897456	5.30208287359356	1.14488843064995e-07	1.23356524364211e-05
KSW-megahit_k141_713092	93.1883011362966	-10.6359105030553	2.02016656102635	-5.26486810951457	1.40290035330509e-07	1.48456919530106e-05
KSW-vf_coassembly_k141_645221||full	121.21875494841	9.83445759908268	1.87379395697609	5.24841995699112	1.53409268231276e-07	1.59491811147113e-05
KSW-T63_1_V_NODE_18_length_41262_cov_25.976824||full	1038.98206327693	7.69152133804784	1.47623858349657	5.21021562776796	1.88621283085899e-07	1.92718917856386e-05
KSW-cf_coassembly_k141_973603||full	209.701117158179	10.6251016586205	2.04450503542551	5.19690657372684	2.02632134783755e-07	2.03525089953989e-05
KSW-C0_1_V_NODE_168_length_6976_cov_7.545441||full	156.147202203828	-24.7160570645011	4.78525373711373	-5.1650462906088	2.4037942580534e-07	2.23689291733887e-05
KSW-T63_1_V_NODE_794_length_7003_cov_5.018135||full	1557.84982066691	-7.90652341669548	1.53175553768212	-5.1617397307796	2.44665304209068e-07	2.23689291733887e-05
KSW-megahit_k141_3024||full	267.299003889053	10.9751568436853	2.12913851812212	5.15474063818321	2.53982214725755e-07	2.23689291733887e-05
KSW-vf_coassembly_k141_339051	77.638121390549	-6.91709018488776	1.33832260737221	-5.16847742598432	2.36008787869784e-07	2.23689291733887e-05
KSW-vf_coassembly_k141_52655||full	142889.776501752	6.93677224159459	1.34439990309845	5.15975360129626	2.47275063795274e-07	2.23689291733887e-05
KSW-cf_coassembly_k141_3668470||full	186.224001145033	10.4538358289742	2.02878372847195	5.15276009081948	2.56680253761463e-07	2.23689291733887e-05
KSW-cf_coassembly_k141_1843159||full	119.985832318106	9.81975130569213	1.8974535022	5.17522632006878	2.27634878676613e-07	2.23689291733887e-05
KSW-cf_2nd_assembly_k141_1304449||full	230.485777246939	10.7614153178739	2.08758142958914	5.15496792860045	2.53674341993754e-07	2.23689291733887e-05
KSW-C63_1_C_NODE_1433_length_23695_cov_25.908545||full	96.4932536330585	9.50514220700268	1.8444038983136	5.15350364185066	2.55664106888134e-07	2.23689291733887e-05
KSW-cf_2nd_assembly_k141_1978207||full	106.211963033484	9.64380480998616	1.87293494095102	5.14903352974415	2.6183207787323e-07	2.24872013547356e-05
KSW-megahit_k141_101119||full	99.27031516703	-10.7269750428993	2.08821122078224	-5.13692050695951	2.7927701764174e-07	2.36427943792136e-05
KSW-megahit_k141_37888	90.6949681862822	-10.5967800636989	2.06435577359723	-5.13321405119699	2.84835648593622e-07	2.37737472333212e-05
KSW-cf_coassembly_k141_1637045||full	109.110941287483	9.6826926934421	1.89055795822194	5.12160584727517	3.02944609336437e-07	2.49340243739962e-05
KSW-C63_2_C_NODE_477_length_42929_cov_9.801138||full	97.0077532888191	9.51298238911331	1.86109668749489	5.1114928380847	3.19622943898683e-07	2.59463776101862e-05
KSW-megahit_k141_37756||full	244.555773522352	10.8468813208226	2.12358184869962	5.10782352347978	3.25890802825301e-07	2.60976878046315e-05
KSW-C0_1_V_NODE_96_length_9071_cov_5.409494||full	118.302300721343	-10.9797372214534	2.15360688502717	-5.09830150422966	3.42714647868559e-07	2.70712890535257e-05
KSW-vf_coassembly_k141_844350	429.841087482939	-7.75911979852688	1.5226358598955	-5.09584727569689	3.47184942299688e-07	2.70712890535257e-05
KSW-vf_coassembly_k141_256561||full	102.108388482153	9.58699357612608	1.88328507058419	5.0905695191181	3.56989657168395e-07	2.74742949140248e-05
KSW-cf_coassembly_k141_2577953||full	855.85625840434	7.77350648226798	1.52982725574144	5.08129689355059	3.74866685809734e-07	2.81892522798277e-05
KSW-C63_2_C_NODE_381_length_47928_cov_8.530320||full	97.6036196069497	9.52187537461983	1.87407945774487	5.08082799545638	3.75793272039552e-07	2.81892522798277e-05
KSW-vf_coassembly_k141_965392||full	113.912620338103	-10.9252260084642	2.1522091222545	-5.07628459311598	3.84886679145832e-07	2.85104807577275e-05
KSW-C0_1_V_NODE_366_length_5011_cov_5.733253||full	88.6096628077325	-10.5632267610683	2.08413326920205	-5.06840273468341	4.01167891220308e-07	2.93496410292783e-05
KSW-vf_coassembly_k141_377960	75.8655330941078	-7.94828159771208	1.56949903278429	-5.06421567116981	4.10085184090646e-07	2.96361561087948e-05
KSW-vf_coassembly_k141_596285||full	137.393006469489	10.0145611933397	1.98365443678764	5.04854122150298	4.45196419013948e-07	3.17859515551404e-05
KSW-C63_2_C_NODE_9139_length_5604_cov_10.614705||full	36783.9321241496	6.77175709304321	1.34351136967367	5.04034222999396	4.64700089457079e-07	3.27834848824125e-05
KSW-T63_2_V_NODE_1241_length_6288_cov_28.843735||full	2418.05964450217	-7.64997454820871	1.52184061398675	-5.02679089906014	4.98755672965807e-07	3.47720719764161e-05
KSW-vf_coassembly_k141_135778||full	103.559683777426	9.60741318239421	1.92014847686142	5.00347410534523	5.63062325723405e-07	3.879892258415e-05
KSW-vf_coassembly_k141_35248||full	45.5974253403168	-9.60203955415897	1.92408392074392	-4.99044737635273	6.02396105230266e-07	4.10321760872937e-05
KSW-C63_1_V_NODE_500_length_5804_cov_334.303183||full	3362.21993291333	6.6178512196204	1.33144132957149	4.97044148520631	6.68006200146741e-07	4.49841447962453e-05
KSW-cf_coassembly_k141_1234827||full	91.9874714321392	9.43645754072266	1.89936247668715	4.96822363111103	6.75690130103479e-07	4.49903338313845e-05
KSW-T63_1_V_NODE_32_length_33674_cov_23.954787||full	608.835256944473	7.62382258950009	1.53792387229366	4.95721714634021	7.15100393122845e-07	4.65679662598459e-05
KSW-T63_1_V_NODE_95_length_20027_cov_23.512167||full	375.362839218588	8.91258868837319	1.79730171380424	4.95887174641838	7.09037549927243e-07	4.65679662598459e-05
KSW-T63_2_V_NODE_378_length_12156_cov_192.501942||full	203.768753658413	10.5836784634142	2.13913262181247	4.94764950779289	7.51150052933566e-07	4.83838610183077e-05
KSW-cf_coassembly_k141_2237374||full	91.0790021255992	9.42218540810257	1.92644546286502	4.89096919156479	1.00340670804365e-06	6.39375070093189e-05
KSW-vf_coassembly_k141_634859||full	61.2213998988126	-10.0304047320628	2.05394712440226	-4.8834775797755	1.04231006239857e-06	6.57098875507862e-05
KSW-vf_coassembly_k141_17144	117.775365020564	9.79224459515534	2.01301197024482	4.86447410144532	1.14761532221276e-06	7.11282633560516e-05
KSW-T63_1_V_NODE_53_length_25687_cov_17.738374	301.617351147544	8.8073919124851	1.81230271384349	4.85977968537418	1.17516455708372e-06	7.11282633560516e-05
