	C0_1_V	C0_2_V	C63_1_V	C63_2_V
KSW-cf_coassembly_k141_3796938||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_2857196||full	2.23915752259752	2.23915752259752	2.23915752259752	3.43842987134302
KSW-cf_coassembly_k141_2050766||full	5.37554562538683	2.23915752259752	6.96550494896551	7.32334378885933
KSW-cf_coassembly_k141_2857559||full	2.23915752259752	2.23915752259752	2.23915752259752	3.22736465344532
KSW-cf_coassembly_k141_3933399||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_973278||full	2.23915752259752	2.23915752259752	7.69272914450135	9.51459086961998
KSW-cf_coassembly_k141_2184418||full	3.26875536235695	3.41680699207649	3.32852793903488	3.22736465344532
KSW-cf_coassembly_k141_973603||full	2.23915752259752	2.23915752259752	5.41914580128668	9.66950991515094
KSW-cf_coassembly_k141_2724490||full	2.23915752259752	2.23915752259752	2.23915752259752	5.55364341036896
KSW-cf_coassembly_k141_3395318||full	2.23915752259752	2.23915752259752	3.32852793903488	7.09911170129633
KSW-cf_coassembly_k141_3529802||full	2.23915752259752	2.23915752259752	2.23915752259752	3.43842987134302
KSW-cf_coassembly_k141_2858387||full	2.23915752259752	2.23915752259752	2.23915752259752	3.6118109478072
KSW-cf_coassembly_k141_3395481||full	2.23915752259752	3.41680699207649	3.01838327880068	5.04214513889523
KSW-cf_coassembly_k141_2588707||full	2.23915752259752	3.41680699207649	2.23915752259752	4.0108358694967
KSW-cf_coassembly_k141_3798480||full	3.26875536235695	2.23915752259752	4.29232356017271	3.6118109478072
KSW-cf_coassembly_k141_1109548||full	2.23915752259752	2.23915752259752	7.32456817116405	9.01467752360614
KSW-cf_coassembly_k141_3530439||full	2.23915752259752	2.23915752259752	4.29232356017271	4.87836240013397
KSW-cf_coassembly_k141_3530501||full	10.9881114828875	7.53541384345682	13.33164407992	12.9086114623944
KSW-cf_coassembly_k141_168698||full	4.96836376595033	3.41680699207649	4.29232356017271	5.68980722225249
KSW-cf_coassembly_k141_1246228||full	4.84467688080775	4.44053140524565	4.58721093789152	4.0108358694967
KSW-cf_coassembly_k141_1782689||full	3.95722287017661	3.41680699207649	3.32852793903488	4.21789795860652
KSW-cf_coassembly_k141_3127955||full	6.06181282443553	2.23915752259752	4.39817038358999	3.76085069601665
KSW-cf_coassembly_k141_1382199||full	2.23915752259752	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_3264657||full	3.26875536235695	2.23915752259752	3.01838327880068	4.11867247400423
KSW-cf_coassembly_k141_2323496||full	2.23915752259752	3.41680699207649	3.55879335941547	2.23915752259752
KSW-cf_coassembly_k141_3128330||full	2.23915752259752	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_577571||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_707443||full	2.23915752259752	2.23915752259752	3.55879335941547	3.22736465344532
KSW-cf_coassembly_k141_3531559||full	2.23915752259752	2.23915752259752	3.01838327880068	4.309916487109
KSW-cf_coassembly_k141_305159||full	2.23915752259752	2.23915752259752	7.98571679615597	9.58550490507305
KSW-cf_coassembly_k141_1646701||full	2.23915752259752	2.23915752259752	2.23915752259752	4.39579459014771
KSW-cf_coassembly_k141_170129||full	2.23915752259752	2.23915752259752	4.96847688528346	3.76085069601665
KSW-cf_coassembly_k141_2186815||full	2.23915752259752	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_1382865||full	3.26875536235695	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_1513489||full	5.54194316562201	5.50848110958901	5.51232676144151	4.87836240013397
KSW-cf_coassembly_k141_1247684||full	6.21647002635221	4.83844739956246	5.15494174773325	6.26856738140488
KSW-cf_coassembly_k141_2860934||full	3.26875536235695	3.41680699207649	2.23915752259752	4.47636514834645
KSW-cf_coassembly_k141_441791||full	4.3867302291115	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_844384||full	2.23915752259752	3.41680699207649	2.23915752259752	4.11867247400423
KSW-cf_coassembly_k141_3532658||full	4.3867302291115	4.44053140524565	4.82851015656787	3.76085069601665
KSW-cf_coassembly_k141_2325049||full	2.23915752259752	3.86398464604909	2.23915752259752	3.76085069601665
KSW-cf_coassembly_k141_442433||full	2.23915752259752	2.23915752259752	3.01838327880068	6.26856738140488
KSW-cf_coassembly_k141_3266268||full	3.26875536235695	2.23915752259752	2.23915752259752	3.76085069601665
KSW-cf_coassembly_k141_2054966||full	2.23915752259752	3.41680699207649	2.23915752259752	4.69229377714692
KSW-cf_coassembly_k141_1647831||full	2.23915752259752	2.23915752259752	2.23915752259752	3.76085069601665
KSW-cf_coassembly_k141_2456854||full	2.23915752259752	2.23915752259752	3.74704344404041	4.11867247400423
KSW-cf_coassembly_k141_442981||full	2.23915752259752	3.41680699207649	2.23915752259752	3.89247331554864
KSW-cf_coassembly_k141_2055450||full	2.23915752259752	2.23915752259752	3.55879335941547	2.94461696493448
KSW-cf_coassembly_k141_3668470||full	2.23915752259752	2.23915752259752	5.51232676144151	9.48707284070492
KSW-cf_coassembly_k141_3668592||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_3398777||full	2.23915752259752	2.23915752259752	2.23915752259752	3.22736465344532
KSW-cf_coassembly_k141_443220||full	2.23915752259752	3.86398464604909	3.01838327880068	3.22736465344532
KSW-cf_coassembly_k141_1918860||full	2.23915752259752	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_977503||full	5.7597426934505	3.86398464604909	3.55879335941547	3.76085069601665
KSW-cf_coassembly_k141_1113499||full	3.26875536235695	2.23915752259752	3.01838327880068	4.98968347445267
KSW-cf_coassembly_k141_977803||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_1385573||full	2.23915752259752	2.23915752259752	3.01838327880068	4.0108358694967
KSW-cf_coassembly_k141_2326457||full	2.23915752259752	5.00078212983361	4.17695719241538	5.04214513889523
KSW-cf_coassembly_k141_40414||full	2.23915752259752	2.23915752259752	2.23915752259752	4.0108358694967
KSW-cf_coassembly_k141_846535||full	2.23915752259752	2.23915752259752	3.01838327880068	3.43842987134302
KSW-cf_coassembly_k141_1515913||full	2.23915752259752	2.23915752259752	3.01838327880068	7.81175477907593
KSW-cf_coassembly_k141_3802608||full	2.23915752259752	2.23915752259752	3.01838327880068	4.39579459014771
KSW-cf_coassembly_k141_2326796||full	2.23915752259752	2.23915752259752	7.34976959117391	8.49887686899214
KSW-cf_coassembly_k141_1919841||full	3.6672964896266	4.1851048574067	2.23915752259752	3.43842987134302
KSW-cf_coassembly_k141_40737||full	2.23915752259752	2.23915752259752	4.82851015656787	4.11867247400423
KSW-cf_coassembly_k141_978750||full	2.23915752259752	2.23915752259752	3.32852793903488	3.6118109478072
KSW-cf_coassembly_k141_173043||full	4.70866848685379	4.65417222651686	3.32852793903488	3.22736465344532
KSW-cf_coassembly_k141_2190312||full	3.6672964896266	2.23915752259752	3.74704344404041	2.94461696493448
KSW-cf_coassembly_k141_3802943||full	2.23915752259752	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_847278||full	2.23915752259752	2.23915752259752	2.23915752259752	4.55229336212944
KSW-cf_coassembly_k141_3267954||full	3.26875536235695	2.23915752259752	3.01838327880068	3.89247331554864
KSW-cf_coassembly_k141_444773||full	3.6672964896266	4.65417222651686	4.39817038358999	4.11867247400423
KSW-cf_coassembly_k141_173590||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_41466||full	3.26875536235695	2.23915752259752	2.23915752259752	4.0108358694967
KSW-cf_coassembly_k141_2864348||full	3.26875536235695	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_445454||full	2.23915752259752	2.23915752259752	2.23915752259752	6.71161741569481
KSW-cf_coassembly_k141_2731374||full	3.95722287017661	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_2058264||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_2459553||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_1921254||full	3.26875536235695	2.23915752259752	2.23915752259752	2.23915752259752
KSW-cf_coassembly_k141_1115901||full	2.23915752259752	2.23915752259752	3.32852793903488	2.94461696493448
KSW-cf_coassembly_k141_1788454||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_2459775||full	2.23915752259752	3.41680699207649	7.06019702874306	5.27830174727495
KSW-cf_coassembly_k141_980551||full	6.21647002635221	5.00078212983361	4.75275924317775	3.89247331554864
KSW-cf_coassembly_k141_3537034||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_2865639||full	2.23915752259752	3.41680699207649	3.32852793903488	4.11867247400423
KSW-cf_coassembly_k141_1116882||full	2.23915752259752	2.23915752259752	3.01838327880068	3.22736465344532
KSW-cf_coassembly_k141_310834||full	3.6672964896266	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_2460704||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_3672512||full	2.23915752259752	3.41680699207649	2.23915752259752	2.23915752259752
KSW-cf_coassembly_k141_3537646||full	2.23915752259752	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_1922424||full	3.26875536235695	2.23915752259752	3.32852793903488	4.69229377714692
KSW-cf_coassembly_k141_2059660||full	2.23915752259752	2.23915752259752	3.01838327880068	4.55229336212944
KSW-cf_coassembly_k141_311189||full	3.26875536235695	3.86398464604909	2.23915752259752	3.22736465344532
KSW-cf_coassembly_k141_43537||full	4.3867302291115	4.83844739956246	3.32852793903488	3.89247331554864
KSW-cf_coassembly_k141_2596054||full	2.23915752259752	2.23915752259752	2.23915752259752	3.76085069601665
KSW-cf_coassembly_k141_1389064||full	3.26875536235695	2.23915752259752	3.74704344404041	4.0108358694967
KSW-cf_coassembly_k141_3805384||full	4.19021584094365	4.65417222651686	5.37013710962348	4.21789795860652
KSW-cf_coassembly_k141_311734||full	2.23915752259752	2.23915752259752	3.32852793903488	2.23915752259752
KSW-cf_coassembly_k141_2330667||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_312076||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_1118382||full	3.26875536235695	2.23915752259752	2.23915752259752	2.23915752259752
KSW-cf_coassembly_k141_2462230||full	3.26875536235695	2.23915752259752	3.74704344404041	4.0108358694967
KSW-cf_coassembly_k141_3134946||full	2.23915752259752	2.23915752259752	3.55879335941547	2.94461696493448
KSW-cf_coassembly_k141_2060733||full	2.23915752259752	2.23915752259752	3.32852793903488	2.23915752259752
KSW-cf_coassembly_k141_3806609||full	2.23915752259752	2.23915752259752	5.09552920124823	5.32109354667995
KSW-cf_coassembly_k141_44894||full	3.95722287017661	3.86398464604909	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_3135240||full	3.26875536235695	3.86398464604909	2.23915752259752	3.89247331554864
KSW-cf_coassembly_k141_2867694||full	2.23915752259752	2.23915752259752	3.55879335941547	4.69229377714692
KSW-cf_coassembly_k141_3272162||full	4.19021584094365	3.86398464604909	3.74704344404041	2.23915752259752
KSW-cf_coassembly_k141_585764||full	2.23915752259752	2.23915752259752	5.59973753156426	6.47002181197948
KSW-cf_coassembly_k141_448986||full	4.55741693058923	4.44053140524565	4.58721093789152	4.47636514834645
KSW-cf_coassembly_k141_3272475||full	3.26875536235695	3.41680699207649	2.23915752259752	6.35257643100511
KSW-cf_coassembly_k141_714880||full	2.23915752259752	2.23915752259752	2.23915752259752	3.22736465344532
KSW-cf_coassembly_k141_1255385||full	3.26875536235695	2.23915752259752	3.01838327880068	3.6118109478072
KSW-cf_coassembly_k141_1391650||full	3.6672964896266	2.23915752259752	3.32852793903488	3.76085069601665
KSW-cf_coassembly_k141_851999||full	2.23915752259752	2.23915752259752	3.01838327880068	5.14146195912926
KSW-cf_coassembly_k141_2061566||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_1255557||full	2.23915752259752	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_983984||full	2.23915752259752	2.23915752259752	3.01838327880068	3.89247331554864
KSW-cf_coassembly_k141_1521043||full	2.23915752259752	2.23915752259752	2.23915752259752	3.76085069601665
KSW-cf_coassembly_k141_1255669||full	2.23915752259752	2.23915752259752	3.01838327880068	3.22736465344532
KSW-cf_coassembly_k141_3540581||full	3.26875536235695	2.23915752259752	2.23915752259752	3.43842987134302
KSW-cf_coassembly_k141_3136264||full	3.6672964896266	3.41680699207649	3.32852793903488	5.04214513889523
KSW-cf_coassembly_k141_2868898||full	4.70866848685379	2.23915752259752	4.04992772579181	3.43842987134302
KSW-cf_coassembly_k141_2868916||full	3.26875536235695	3.41680699207649	2.23915752259752	4.62412046986146
KSW-cf_coassembly_k141_3003909||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_2736021||full	4.3867302291115	4.1851048574067	4.17695719241538	3.43842987134302
KSW-cf_coassembly_k141_1655246||full	4.55741693058923	3.41680699207649	4.29232356017271	5.87230727384692
KSW-cf_coassembly_k141_3406298||full	3.26875536235695	2.23915752259752	3.01838327880068	4.75718791168601
KSW-cf_coassembly_k141_2599366||full	4.84467688080775	5.14602264102238	4.96847688528346	4.55229336212944
KSW-cf_coassembly_k141_715893||full	3.95722287017661	3.86398464604909	3.01838327880068	4.81912025585016
KSW-cf_coassembly_k141_3676409||full	5.1867669940486	5.00078212983361	3.74704344404041	6.00833538228732
KSW-cf_coassembly_k141_3273793||full	6.3996852740558	5.50848110958901	5.64149804169029	9.2861825681123
KSW-cf_coassembly_k141_985340||full	10.8518109853867	6.30329679079186	12.6562972275408	12.195175669445
KSW-cf_coassembly_k141_2869466||full	2.23915752259752	2.23915752259752	2.23915752259752	3.76085069601665
KSW-cf_coassembly_k141_853406||full	2.23915752259752	2.23915752259752	3.01838327880068	3.22736465344532
KSW-cf_coassembly_k141_2196741||full	2.23915752259752	2.23915752259752	5.68206305445178	6.97237182546763
KSW-cf_coassembly_k141_2464718||full	6.16675325530687	2.23915752259752	2.23915752259752	2.23915752259752
KSW-cf_coassembly_k141_2600020||full	2.23915752259752	2.23915752259752	2.23915752259752	3.89247331554864
KSW-cf_coassembly_k141_2197065||full	2.23915752259752	2.23915752259752	5.09552920124823	2.94461696493448
KSW-cf_coassembly_k141_179665||full	2.23915752259752	2.23915752259752	2.23915752259752	4.0108358694967
KSW-cf_coassembly_k141_3946151||full	2.23915752259752	4.65417222651686	3.74704344404041	6.31118764721966
KSW-cf_coassembly_k141_47547||full	2.23915752259752	2.23915752259752	2.23915752259752	4.11867247400423
KSW-cf_coassembly_k141_588388||full	2.23915752259752	3.86398464604909	2.23915752259752	4.11867247400423
KSW-cf_coassembly_k141_2197582||full	2.23915752259752	3.41680699207649	4.39817038358999	3.22736465344532
KSW-cf_coassembly_k141_2334755||full	3.26875536235695	4.1851048574067	2.23915752259752	3.43842987134302
KSW-cf_coassembly_k141_2197720||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_986399||full	3.95722287017661	2.23915752259752	2.23915752259752	3.22736465344532
KSW-cf_coassembly_k141_1257726||full	3.95722287017661	2.23915752259752	2.23915752259752	3.6118109478072
KSW-cf_coassembly_k141_588874||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_3275295||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_1257990||full	3.95722287017661	3.41680699207649	3.74704344404041	3.76085069601665
KSW-cf_coassembly_k141_854730||full	3.6672964896266	2.23915752259752	3.55879335941547	5.48030878949065
KSW-cf_coassembly_k141_180653||full	2.23915752259752	2.23915752259752	2.23915752259752	3.6118109478072
KSW-cf_coassembly_k141_3138695||full	2.23915752259752	2.23915752259752	2.23915752259752	3.43842987134302
KSW-cf_coassembly_k141_1523918||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_3005800||full	4.19021584094365	2.23915752259752	3.32852793903488	2.23915752259752
KSW-cf_coassembly_k141_3138710||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_452479||full	3.26875536235695	3.41680699207649	2.23915752259752	2.23915752259752
KSW-cf_coassembly_k141_2199292||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_2199303||full	2.23915752259752	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_3139591||full	2.23915752259752	2.23915752259752	4.96847688528346	3.89247331554864
KSW-cf_coassembly_k141_988012||full	2.23915752259752	2.23915752259752	2.23915752259752	4.0108358694967
KSW-cf_coassembly_k141_3543949||full	3.6672964896266	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_1525240||full	2.23915752259752	2.23915752259752	3.74704344404041	2.23915752259752
KSW-cf_coassembly_k141_182337||full	2.23915752259752	2.23915752259752	4.39817038358999	3.6118109478072
KSW-cf_coassembly_k141_2739776||full	2.23915752259752	2.23915752259752	3.01838327880068	3.22736465344532
KSW-cf_coassembly_k141_3949104||full	7.73143466393636	7.25027102367312	6.59546305750236	7.43324663703527
KSW-cf_coassembly_k141_50413||full	2.23915752259752	2.23915752259752	2.23915752259752	4.39579459014771
KSW-cf_coassembly_k141_454433||full	3.26875536235695	2.23915752259752	3.01838327880068	5.09269138897802
KSW-cf_coassembly_k141_3277617||full	4.3867302291115	4.65417222651686	4.17695719241538	4.75718791168601
KSW-cf_coassembly_k141_454630||full	2.23915752259752	4.1851048574067	2.23915752259752	5.36261870353223
KSW-cf_coassembly_k141_1260422||full	3.26875536235695	2.23915752259752	2.23915752259752	4.21789795860652
KSW-cf_coassembly_k141_2337537||full	2.23915752259752	2.23915752259752	3.01838327880068	4.62412046986146
KSW-cf_coassembly_k141_3545085||full	4.84467688080775	3.41680699207649	3.90817403601679	3.6118109478072
KSW-cf_coassembly_k141_2067232||full	5.08185847432433	3.86398464604909	5.26667086784035	4.0108358694967
KSW-cf_coassembly_k141_2741595||full	3.26875536235695	2.23915752259752	2.23915752259752	3.22736465344532
KSW-cf_coassembly_k141_1261174||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_2067289||full	4.3867302291115	3.86398464604909	4.04992772579181	3.76085069601665
KSW-cf_coassembly_k141_3278582||full	2.23915752259752	2.23915752259752	4.67252712324529	2.94461696493448
KSW-cf_coassembly_k141_3951026||full	3.26875536235695	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_3681768||full	2.23915752259752	3.41680699207649	2.23915752259752	2.23915752259752
KSW-cf_coassembly_k141_2469915||full	3.6672964896266	2.23915752259752	3.32852793903488	2.23915752259752
KSW-cf_coassembly_k141_858828||full	3.26875536235695	2.23915752259752	3.74704344404041	3.76085069601665
KSW-cf_coassembly_k141_3682182||full	3.26875536235695	3.41680699207649	2.23915752259752	5.58893143432309
KSW-cf_coassembly_k141_2339585||full	2.23915752259752	2.23915752259752	2.23915752259752	3.89247331554864
KSW-cf_coassembly_k141_3682369||full	3.26875536235695	4.44053140524565	2.23915752259752	4.0108358694967
KSW-cf_coassembly_k141_320012||full	2.23915752259752	2.23915752259752	3.01838327880068	5.68980722225249
KSW-cf_coassembly_k141_1799078||full	3.26875536235695	2.23915752259752	3.01838327880068	4.62412046986146
KSW-cf_coassembly_k141_2339746||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_456606||full	2.23915752259752	2.23915752259752	3.55879335941547	2.94461696493448
KSW-cf_coassembly_k141_2068424||full	3.26875536235695	3.41680699207649	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_3547107||full	3.6672964896266	2.23915752259752	3.01838327880068	3.76085069601665
KSW-cf_coassembly_k141_320535||full	3.6672964896266	2.23915752259752	3.01838327880068	6.2467719321511
KSW-cf_coassembly_k141_3683350||full	3.95722287017661	2.23915752259752	3.01838327880068	3.22736465344532
KSW-cf_coassembly_k141_3143792||full	3.26875536235695	2.23915752259752	2.23915752259752	2.23915752259752
KSW-cf_coassembly_k141_1933272||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_186604||full	3.26875536235695	3.41680699207649	2.23915752259752	3.22736465344532
KSW-cf_coassembly_k141_2606905||full	4.3867302291115	3.86398464604909	4.04992772579181	4.309916487109
KSW-cf_coassembly_k141_2744797||full	3.26875536235695	3.41680699207649	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_2744956||full	2.23915752259752	2.23915752259752	3.01838327880068	3.89247331554864
KSW-cf_coassembly_k141_2203822||full	4.19021584094365	3.41680699207649	8.99533148522297	6.83337791519709
KSW-cf_coassembly_k141_2607838||full	3.26875536235695	2.23915752259752	3.01838327880068	3.89247331554864
KSW-cf_coassembly_k141_2342542||full	3.6672964896266	3.41680699207649	3.32852793903488	5.09269138897802
KSW-cf_coassembly_k141_1530967||full	2.23915752259752	2.23915752259752	2.23915752259752	3.6118109478072
KSW-cf_coassembly_k141_3282336||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_1663723||full	3.6672964896266	3.41680699207649	2.23915752259752	3.43842987134302
KSW-cf_coassembly_k141_3816720||full	2.23915752259752	2.23915752259752	2.23915752259752	3.43842987134302
KSW-cf_coassembly_k141_2746312||full	3.26875536235695	3.86398464604909	2.23915752259752	2.23915752259752
KSW-cf_coassembly_k141_1802630||full	2.23915752259752	4.1851048574067	2.23915752259752	3.6118109478072
KSW-cf_coassembly_k141_2343196||full	3.26875536235695	2.23915752259752	2.23915752259752	2.23915752259752
KSW-cf_coassembly_k141_2205160||full	5.88835115302441	4.1851048574067	5.03346061912585	3.43842987134302
KSW-cf_coassembly_k141_2343365||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_3817069||full	3.6672964896266	3.86398464604909	3.74704344404041	4.55229336212944
KSW-cf_coassembly_k141_323482||full	2.23915752259752	2.23915752259752	2.23915752259752	3.89247331554864
KSW-cf_coassembly_k141_2473897||full	2.23915752259752	3.41680699207649	3.74704344404041	8.2377539503603
KSW-cf_coassembly_k141_2609230||full	2.23915752259752	2.23915752259752	3.32852793903488	4.69229377714692
KSW-cf_coassembly_k141_2747443||full	5.88835115302441	5.61116466959884	4.75275924317775	7.81913325824618
KSW-cf_coassembly_k141_2609671||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_2474548||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_598694||full	3.26875536235695	5.61116466959884	8.20859606546231	6.83337791519709
KSW-cf_coassembly_k141_1403334||full	2.23915752259752	2.23915752259752	3.55879335941547	3.76085069601665
KSW-cf_coassembly_k141_1936696||full	3.26875536235695	3.41680699207649	2.23915752259752	4.93514880692062
KSW-cf_coassembly_k141_3147540||full	3.95722287017661	3.41680699207649	2.23915752259752	3.43842987134302
KSW-cf_coassembly_k141_3552124||full	2.23915752259752	2.23915752259752	2.23915752259752	4.62412046986146
KSW-cf_coassembly_k141_3818499||full	4.3867302291115	4.44053140524565	3.32852793903488	4.0108358694967
KSW-cf_coassembly_k141_3687664||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_599769||full	4.19021584094365	3.41680699207649	3.74704344404041	3.22736465344532
KSW-cf_coassembly_k141_3687751||full	2.23915752259752	3.41680699207649	6.71680690578434	4.75718791168601
KSW-cf_coassembly_k141_600268||full	2.23915752259752	2.23915752259752	2.23915752259752	3.6118109478072
KSW-cf_coassembly_k141_3016173||full	2.23915752259752	2.23915752259752	3.01838327880068	3.22736465344532
KSW-cf_coassembly_k141_3688320||full	3.6672964896266	5.27752952338248	5.21192334021091	4.0108358694967
KSW-cf_coassembly_k141_1534333||full	3.6672964896266	3.41680699207649	3.90817403601679	3.22736465344532
KSW-cf_coassembly_k141_1132762||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_3553437||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_600702||full	2.23915752259752	3.41680699207649	2.23915752259752	2.23915752259752
KSW-cf_coassembly_k141_1269171||full	3.26875536235695	4.1851048574067	2.23915752259752	4.55229336212944
KSW-cf_coassembly_k141_1667576||full	5.4611978727899	3.41680699207649	5.03346061912585	2.94461696493448
KSW-cf_coassembly_k141_2208118||full	2.23915752259752	2.23915752259752	3.01838327880068	2.94461696493448
KSW-cf_coassembly_k141_1806558||full	3.6672964896266	2.23915752259752	3.01838327880068	3.22736465344532
KSW-cf_coassembly_k141_1133401||full	3.6672964896266	2.23915752259752	2.23915752259752	3.22736465344532
KSW-cf_coassembly_k141_2477557||full	5.7597426934505	5.00078212983361	4.82851015656787	2.94461696493448
KSW-cf_coassembly_k141_2750941||full	2.23915752259752	2.23915752259752	2.23915752259752	3.76085069601665
KSW-cf_coassembly_k141_3554627||full	2.23915752259752	2.23915752259752	2.23915752259752	3.22736465344532
KSW-cf_coassembly_k141_729584||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_3554703||full	2.23915752259752	2.23915752259752	3.01838327880068	4.11867247400423
KSW-cf_coassembly_k141_191642||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-cf_coassembly_k141_327848||full	4.19021584094365	3.41680699207649	3.32852793903488	4.11867247400423
KSW-cf_coassembly_k141_2348096||full	2.23915752259752	2.23915752259752	2.23915752259752	3.6118109478072
KSW-cf_coassembly_k141_602581||full	3.6672964896266	3.41680699207649	3.55879335941547	3.43842987134302
KSW-cf_coassembly_k141_2076905||full	2.23915752259752	3.86398464604909	3.32852793903488	5.75328022748475
KSW-cf_coassembly_k141_1807918||full	4.96836376595033	2.23915752259752	4.49606873489519	4.39579459014771
KSW-cf_coassembly_k141_2751769||full	3.6672964896266	3.41680699207649	3.32852793903488	3.43842987134302
KSW-cf_coassembly_k141_464832||full	4.19021584094365	3.86398464604909	3.01838327880068	3.6118109478072
KSW-cf_coassembly_k141_2881834||full	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-cf_coassembly_k141_2209974||full	2.23915752259752	2.23915752259752	4.39817038358999	2.94461696493448
KSW-cf_coassembly_k141_999385||full	2.23915752259752	2.23915752259752	3.32852793903488	2.23915752259752
KSW-cf_coassembly_k141_867820||full	4.19021584094365	4.65417222651686	4.75275924317775	5.14146195912926
KSW-cf_coassembly_k141_3690623||full	4.70866848685379	3.86398464604909	6.63706050773606	8.86592614397013
KSW-cf_coassembly_k141_3555648||full	3.26875536235695	2.23915752259752	4.90027736253153	5.51745202405882
KSW-cf_coassembly_k141_1537116||full	2.23915752259752	2.23915752259752	2.23915752259752	3.22736465344532
KSW-cf_coassembly_k141_731168||full	4.3867302291115	3.41680699207649	5.72150019219042	6.41250126927286
KSW-cf_coassembly_k141_3152283||full	2.23915752259752	2.23915752259752	3.01838327880068	3.6118109478072
KSW-cf_coassembly_k141_1135922||full	2.23915752259752	2.23915752259752	2.23915752259752	3.22736465344532
