	C0_1_C	C0_2_C	C63_1_C	C63_2_C
KSW-C63_2_V_NODE_374_length_7336_cov_8.071419||full	3.54162108714587	3.40246517995411	2.5317251510737	2.5317251510737
KSW-C63_2_V_NODE_376_length_7332_cov_7.660712||full	4.64284751369435	5.61107947860577	8.60546809009016	10.059543495141
KSW-C63_2_V_NODE_379_length_7301_cov_152.650152||full	5.27567730839542	5.1535802669269	5.15631024714888	5.0816541107066
KSW-C63_2_V_NODE_380_length_7285_cov_171.417981||full	7.15640783844794	6.07726081401681	9.12865448096131	8.59965025391544
KSW-C63_2_V_NODE_383_length_7268_cov_7.843477||full	2.5317251510737	2.5317251510737	5.59771447755709	4.89964314992705
KSW-C63_2_V_NODE_386_length_7224_cov_558.355838||full	7.83496689010237	6.46374469074566	8.81246820065627	8.31312649632542
KSW-C63_2_V_NODE_391_length_7177_cov_3.655434||full	3.54162108714587	2.5317251510737	4.3145874887721	2.5317251510737
KSW-C63_2_V_NODE_402_length_7051_cov_6.748999||full	4.21902616517125	3.15203005540446	2.5317251510737	2.5317251510737
KSW-C63_2_V_NODE_435_length_6810_cov_4.541081||full	3.25296471822983	4.20447280754932	2.5317251510737	2.5317251510737
KSW-C63_2_V_NODE_444_length_6725_cov_43.140630||full	6.68264975818648	6.63170148065509	7.7924800206513	6.75861921166033
KSW-C63_2_V_NODE_445_length_6723_cov_3.522346||full	5.57756262301545	6.49894964008579	5.35002097295545	6.53456133695861
KSW-C63_2_V_NODE_446_length_6706_cov_14.654187||full	2.5317251510737	2.5317251510737	6.76675195889638	7.78779956650102
KSW-C63_2_V_NODE_454_length_6654_cov_11.639642||full	6.30411982736059	5.87681841055204	7.93219751195855	7.0822372879598
KSW-C63_2_V_NODE_457_length_6628_cov_7.483797||full	5.57756262301545	5.84964568393315	5.25656688517803	4.89964314992705
KSW-C63_2_V_NODE_461_length_6591_cov_5.131732||full	5.43479034681335	5.47465111305973	6.92410822627154	6.7058019813569
KSW-C63_2_V_NODE_465_length_6556_cov_13.488233||full	2.5317251510737	3.15203005540446	3.46463352344005	2.5317251510737
KSW-C63_2_V_NODE_466_length_6548_cov_7.819190||full	4.96115264386891	6.00537199115152	4.09783305196449	5.38587903885437
KSW-C63_2_V_NODE_469_length_6537_cov_4.446776||full	6.76348441051036	7.27283739148351	4.65890534356115	4.68888125033889
KSW-C63_2_V_NODE_481_length_6482_cov_175.435818||full	2.5317251510737	3.15203005540446	2.5317251510737	2.5317251510737
KSW-C63_2_V_NODE_484_length_6434_cov_4.373099||full	5.33077031276961	6.07726081401681	5.04812367255347	4.68888125033889
KSW-C63_2_V_NODE_485_length_6424_cov_7.680327||full	4.54951503497976	3.40246517995411	2.5317251510737	4.1215138010276
KSW-C63_2_V_NODE_490_length_6374_cov_3.462257||full	5.57756262301545	6.3717429904829	3.82991977538708	5.24215575814538
KSW-C63_2_V_NODE_491_length_6373_cov_10.186451||full	5.48402117176006	5.47465111305973	4.80169187227425	4.89964314992705
KSW-C63_2_V_NODE_497_length_6347_cov_4.270661||full	3.93347969018743	3.59049917637977	4.65890534356115	4.68888125033889
KSW-C63_2_V_NODE_500_length_6334_cov_4.347030||full	2.5317251510737	3.74577306151715	3.46463352344005	2.5317251510737
KSW-C63_2_V_NODE_504_length_6267_cov_4.098680||full	5.70711879839473	6.27340626379123	5.99121695119457	5.84688053464377
KSW-C63_2_V_NODE_522_length_6168_cov_62.783903||full	3.75685345068644	3.15203005540446	2.5317251510737	2.5317251510737
KSW-C63_2_V_NODE_526_length_6152_cov_3.842053||full	3.25296471822983	2.5317251510737	3.82991977538708	2.5317251510737
KSW-C63_2_V_NODE_534_length_6096_cov_5.879325||full	3.75685345068644	3.59049917637977	3.46463352344005	3.68284383778905
KSW-C63_2_V_NODE_538_length_6059_cov_4.711359||full	3.25296471822983	4.10625362164894	4.80169187227425	4.68888125033889
KSW-C63_2_V_NODE_541_length_6021_cov_138.924573||full	5.53157397641198	5.84964568393315	4.65890534356115	4.89964314992705
KSW-C63_2_V_NODE_546_length_6006_cov_6.490170||full	4.64284751369435	4.85108658621336	4.80169187227425	5.0816541107066
KSW-C63_2_V_NODE_558_length_5925_cov_11.373595||full	5.62208948385052	5.87681841055204	4.49844204323697	4.1215138010276
KSW-C63_2_V_NODE_561_length_5913_cov_10.107716||full	6.82125475587818	7.07761959570542	7.85625460773359	6.80956058799489
KSW-C63_2_V_NODE_569_length_5877_cov_4.856750||full	4.44881444717133	3.74577306151715	5.51993422058679	4.1215138010276
KSW-C63_2_V_NODE_571_length_5874_cov_5.283554||full	4.88843976645784	4.66957284948156	5.87182759435757	5.0816541107066
KSW-C63_2_V_NODE_574_length_5858_cov_5.188696||full	2.5317251510737	2.5317251510737	3.82991977538708	4.43726575838817
KSW-C63_2_V_NODE_575_length_5855_cov_7.570000||full	5.03013894962869	5.24111315586707	7.4437388608494	6.85875545601541
KSW-C63_2_V_NODE_577_length_5845_cov_5.982902||full	3.54162108714587	3.59049917637977	5.67140560427296	4.89964314992705
KSW-C63_2_V_NODE_596_length_5715_cov_4.420671||full	8.00214231347744	8.19822637614115	8.2256782802383	8.12530887860919
KSW-C63_2_V_NODE_609_length_5648_cov_6.617736||full	2.5317251510737	3.15203005540446	3.46463352344005	2.5317251510737
KSW-C63_2_V_NODE_613_length_5627_cov_5.319095||full	4.08517143508171	3.15203005540446	4.80169187227425	4.1215138010276
KSW-C63_2_V_NODE_621_length_5583_cov_37.929269||full	6.91265376086103	7.3226723065193	7.21945291767717	8.96721408882556
KSW-C63_2_V_NODE_626_length_5563_cov_9.444263||full	3.25296471822983	2.5317251510737	8.95029083587155	14.2990274977325
KSW-C63_2_V_NODE_634_length_5523_cov_3.299195||full	6.61888476408424	7.08918906353617	6.38828338857395	6.03092957112374
KSW-C63_2_V_NODE_635_length_5515_cov_10.617399||full	3.25296471822983	2.5317251510737	8.46939941710263	13.8011005580022
KSW-C63_2_V_NODE_642_length_5490_cov_4.307452||full	4.33930598842852	4.79331404766233	4.930556726608	4.43726575838817
KSW-C63_2_V_NODE_644_length_5481_cov_13.511058||full	6.06908100092495	5.01077632125782	5.51993422058679	5.0816541107066
KSW-C63_2_V_NODE_647_length_5452_cov_5.229016||full	4.08517143508171	3.87988673391643	3.46463352344005	2.5317251510737
KSW-C63_2_V_NODE_654_length_5423_cov_7.566505||full	3.54162108714587	3.40246517995411	4.49844204323697	2.5317251510737
KSW-C63_2_V_NODE_655_length_5417_cov_43.285714||full	3.93347969018743	3.99884677796349	4.3145874887721	4.1215138010276
KSW-C63_2_V_NODE_660_length_5396_cov_66.340198||full	4.33930598842852	4.20447280754932	3.82991977538708	4.1215138010276
KSW-C63_2_V_NODE_678_length_5339_cov_6.732021||full	4.8115421632051	4.20447280754932	6.04734294815382	4.43726575838817
KSW-C63_2_V_NODE_697_length_5271_cov_4.207439||full	3.93347969018743	4.79331404766233	2.5317251510737	4.1215138010276
KSW-C63_2_V_NODE_705_length_5238_cov_12.187343||full	3.54162108714587	3.15203005540446	3.46463352344005	2.5317251510737
KSW-C63_2_V_NODE_712_length_5209_cov_4.877377||full	2.5317251510737	3.15203005540446	3.46463352344005	2.5317251510737
KSW-C63_2_V_NODE_714_length_5203_cov_5.329448||full	4.64284751369435	5.79368118302176	4.09783305196449	4.68888125033889
KSW-C63_2_V_NODE_720_length_5186_cov_5.365231||full	3.75685345068644	3.99884677796349	5.59771447755709	4.68888125033889
KSW-C63_2_V_NODE_725_length_5165_cov_13.036204||full	8.85032266741198	9.21546561665658	6.69863707491355	9.46394239651805
KSW-C63_2_V_NODE_739_length_5125_cov_5.916765||full	3.54162108714587	3.99884677796349	4.09783305196449	4.1215138010276
KSW-C63_2_V_NODE_749_length_5088_cov_12.124379||full	2.5317251510737	3.15203005540446	2.5317251510737	2.5317251510737
KSW-C63_2_V_NODE_776_length_5018_cov_4.378400||full	5.96986193615619	6.33321716727396	7.14473130422273	7.20134604617199
KSW-T0_1_V_NODE_1_length_85718_cov_15.650713||full	9.42795399100364	8.36906659584873	9.66198694089185	9.85104295682416
KSW-T0_1_V_NODE_8_length_34924_cov_52.617138||full	5.93518499295124	5.61107947860577	6.66332653830367	6.03092957112374
KSW-T0_1_V_NODE_9_length_34741_cov_120.764429||full	7.45255654618414	7.29297895997183	6.66332653830367	6.75861921166033
KSW-T0_1_V_NODE_17_length_29066_cov_379.179208||full	7.78754796370283	7.18932670322743	7.87176675657989	8.38189895282398
KSW-T0_1_V_NODE_18_length_28102_cov_38.885014||full	9.83696735790162	9.25188931988033	10.9286669838626	10.0437164321358
KSW-T0_1_V_NODE_22_length_25887_cov_45.202036||full	10.6773932542811	9.46191221577503	11.7093525737304	10.9591495223485
KSW-T0_1_V_NODE_24_length_25524_cov_552.136126||full	2.5317251510737	2.5317251510737	2.5317251510737	3.68284383778905
KSW-T0_1_V_NODE_29_length_24785_cov_140.963122||full	8.0349951596954	7.26265986756776	7.24352166090955	7.86192184652983
KSW-T0_1_V_NODE_51_length_18592_cov_18.072881||full	4.96115264386891	5.1535802669269	5.87182759435757	5.0816541107066
KSW-T0_1_V_NODE_54_length_17967_cov_6.502289||full	3.25296471822983	3.15203005540446	3.82991977538708	2.5317251510737
KSW-T0_1_V_NODE_61_length_16323_cov_13.281165||full	3.25296471822983	3.74577306151715	4.3145874887721	4.1215138010276
KSW-T0_1_V_NODE_62_length_16291_cov_14.648928||full	6.93025557329101	5.61107947860577	7.01085873809751	6.19383799350586
KSW-T0_1_V_NODE_67_length_15748_cov_21.417830||full	4.08517143508171	3.87988673391643	4.3145874887721	5.38587903885437
KSW-T0_1_V_NODE_69_length_15590_cov_71.346186||full	8.54299971088665	6.91807135680345	9.43556436130495	8.71074867037762
KSW-T0_1_V_NODE_76_length_15029_cov_8.130359||full	4.44881444717133	4.45850345532294	4.80169187227425	4.1215138010276
KSW-T0_1_V_NODE_86_length_13804_cov_20.714888||full	6.98180263757645	5.57819871661481	5.25656688517803	6.26879780649762
KSW-T0_1_V_NODE_87_length_13801_cov_79.296159||full	3.54162108714587	3.40246517995411	3.46463352344005	2.5317251510737
KSW-T0_1_V_NODE_88_length_13781_cov_44.754626||full	9.42175912431605	7.82250626898112	11.4201121940609	10.9842418882231
KSW-T0_1_V_NODE_89_length_13759_cov_38.742046||full	7.6669382003642	6.63170148065509	7.96148840074411	7.53937138438605
KSW-T0_1_V_NODE_105_length_12692_cov_4.289230||full	3.93347969018743	3.40246517995411	4.930556726608	4.89964314992705
KSW-T0_1_V_NODE_111_length_12513_cov_7.608846||full	6.03677213071737	6.55018457735866	7.14473130422273	6.47260714107266
KSW-T0_1_V_NODE_115_length_12100_cov_59.326609||full	8.18888592672208	6.4092571500713	10.3143184871612	9.47184951459598
KSW-T0_1_V_NODE_119_length_11789_cov_22.633288||full	7.54673976629992	6.87859236638265	7.91732574224324	8.02134730921601
KSW-T0_1_V_NODE_122_length_11710_cov_4.919262||full	4.64284751369435	4.73290151728729	4.3145874887721	4.1215138010276
KSW-T0_1_V_NODE_126_length_11419_cov_22.044087||full	7.11085244970005	5.82194051773819	6.73309885659593	5.94189050585276
KSW-T0_1_V_NODE_128_length_11297_cov_36.684754||full	5.15840752039031	4.90645578513153	4.80169187227425	5.24215575814538
KSW-T0_1_V_NODE_134_length_10975_cov_5.727106||full	5.43479034681335	5.06006245446613	4.3145874887721	4.1215138010276
KSW-T0_1_V_NODE_139_length_10733_cov_18.987451||full	6.72363656006403	6.29362301245176	7.42281932050806	7.56918738040237
KSW-T0_1_V_NODE_141_length_10699_cov_3664.102499||full	10.4267350870801	10.4103795766322	11.1982928153731	11.6002180214242
KSW-T0_1_V_NODE_145_length_10515_cov_7.561663||full	4.54951503497976	3.99884677796349	4.80169187227425	5.38587903885437
KSW-T0_1_V_NODE_148_length_10424_cov_6.630148||full	5.89963818692301	4.45850345532294	6.92410822627154	6.40784778028763
KSW-T0_1_V_NODE_154_length_10037_cov_8.087457||full	4.08517143508171	3.99884677796349	3.46463352344005	4.68888125033889
KSW-T0_1_V_NODE_160_length_9932_cov_19.058824||full	4.64284751369435	4.37952955285128	4.49844204323697	5.74502249530469
KSW-T0_1_V_NODE_163_length_9874_cov_7.575517||full	2.5317251510737	3.15203005540446	2.5317251510737	2.5317251510737
KSW-T0_1_V_NODE_167_length_9756_cov_10.500258||full	5.38375431082524	5.19804426947127	5.04812367255347	4.68888125033889
KSW-T0_1_V_NODE_175_length_9510_cov_3.776415||full	3.75685345068644	3.87988673391643	2.5317251510737	2.5317251510737
KSW-T0_1_V_NODE_179_length_9411_cov_5.766888||full	3.93347969018743	3.40246517995411	4.65890534356115	4.68888125033889
KSW-T0_1_V_NODE_188_length_9302_cov_9.907321||full	2.5317251510737	3.40246517995411	2.5317251510737	4.43726575838817
KSW-T0_1_V_NODE_189_length_9252_cov_4.890508||full	2.5317251510737	3.15203005540446	3.46463352344005	2.5317251510737
KSW-T0_1_V_NODE_205_length_9037_cov_7.198174||full	2.5317251510737	2.5317251510737	3.46463352344005	3.68284383778905
KSW-T0_1_V_NODE_206_length_9029_cov_7.722755||full	4.21902616517125	4.10625362164894	4.65890534356115	2.5317251510737
KSW-T0_1_V_NODE_211_length_8970_cov_4.199551||full	3.25296471822983	4.10625362164894	3.82991977538708	4.1215138010276
KSW-T0_1_V_NODE_212_length_8963_cov_38.502470||full	4.21902616517125	4.20447280754932	4.09783305196449	4.1215138010276
KSW-T0_1_V_NODE_221_length_8830_cov_20.468376||full	5.03013894962869	5.70533934140644	5.04812367255347	4.68888125033889
KSW-T0_1_V_NODE_232_length_8595_cov_9.036417||full	11.8678136415148	8.08738081817134	11.1029896953774	10.887067686591
KSW-T0_1_V_NODE_234_length_8524_cov_30.130712||full	2.5317251510737	3.15203005540446	2.5317251510737	2.5317251510737
KSW-T0_1_V_NODE_235_length_8515_cov_5.173995||full	5.27567730839542	5.3627933687293	6.25201486260592	6.40784778028763
KSW-T0_1_V_NODE_237_length_8474_cov_12.754246||full	3.93347969018743	2.5317251510737	3.46463352344005	4.1215138010276
KSW-T0_1_V_NODE_243_length_8357_cov_10.014695||full	4.08517143508171	4.29516010893037	4.3145874887721	2.5317251510737
KSW-T0_1_V_NODE_256_length_8098_cov_14.570558||full	4.08517143508171	2.5317251510737	3.82991977538708	4.1215138010276
KSW-T0_1_V_NODE_268_length_7805_cov_8.234065||full	6.06908100092495	5.76484456508975	6.58998319906839	5.63522557815563
KSW-T0_1_V_NODE_275_length_7741_cov_26.208951||full	4.21902616517125	3.99884677796349	3.46463352344005	3.68284383778905
KSW-T0_1_V_NODE_276_length_7717_cov_8.605717||full	4.33930598842852	3.87988673391643	4.09783305196449	3.68284383778905
KSW-T0_1_V_NODE_285_length_7567_cov_9.783546||full	2.5317251510737	2.5317251510737	3.82991977538708	2.5317251510737
KSW-T0_1_V_NODE_287_length_7549_cov_8.155991||full	4.33930598842852	5.06006245446613	4.65890534356115	4.43726575838817
KSW-T0_1_V_NODE_288_length_7524_cov_12.356942||full	3.93347969018743	3.87988673391643	4.09783305196449	3.68284383778905
KSW-T0_1_V_NODE_292_length_7446_cov_7.541605||full	8.13687244041241	8.44745011991058	8.04595007418475	8.52559985033348
KSW-T0_1_V_NODE_301_length_7346_cov_28.857084||full	4.88843976645784	4.66957284948156	6.47240514599522	4.43726575838817
KSW-T0_1_V_NODE_302_length_7323_cov_14.232251||full	5.62208948385052	5.90347915113082	5.04812367255347	4.89964314992705
KSW-T0_1_V_NODE_306_length_7248_cov_87.051300||full	4.8115421632051	4.10625362164894	5.67140560427296	5.51610784276266
KSW-T0_1_V_NODE_307_length_7230_cov_8.574077||full	2.5317251510737	3.15203005540446	3.46463352344005	2.5317251510737
KSW-T0_1_V_NODE_331_length_6948_cov_6.493399||full	11.2839394171972	7.65376163117269	10.3617523808845	10.5031973533449
KSW-T0_1_V_NODE_333_length_6910_cov_15.716411||full	5.62208948385052	5.95534069816729	5.80813132332549	5.84688053464377
KSW-T0_1_V_NODE_352_length_6711_cov_32.142127||full	5.57756262301545	6.4092571500713	5.59771447755709	5.24215575814538
KSW-T0_1_V_NODE_353_length_6707_cov_5.937462||full	3.93347969018743	4.29516010893037	4.65890534356115	3.68284383778905
KSW-T0_1_V_NODE_354_length_6702_cov_275.489394||full	7.67738380959558	6.81028128605968	8.66897218940875	8.14523076854592
KSW-T0_1_V_NODE_355_length_6701_cov_6.220885||full	3.25296471822983	3.40246517995411	4.09783305196449	3.68284383778905
KSW-T0_1_V_NODE_356_length_6700_cov_3.331828||full	3.25296471822983	3.40246517995411	3.82991977538708	4.1215138010276
KSW-T0_1_V_NODE_383_length_6346_cov_21.901764||full	3.25296471822983	3.87988673391643	3.46463352344005	4.1215138010276
KSW-T0_1_V_NODE_385_length_6332_cov_6.088577||full	4.54951503497976	3.99884677796349	5.04812367255347	4.89964314992705
KSW-T0_1_V_NODE_388_length_6305_cov_19.393920||full	4.54951503497976	4.10625362164894	4.09783305196449	3.68284383778905
KSW-T0_1_V_NODE_393_length_6278_cov_5.285393||full	5.57756262301545	5.92964718321828	6.83177874182701	5.51610784276266
KSW-T0_1_V_NODE_394_length_6277_cov_79.254581||full	7.338668777096	7.59821812979592	7.46435874055613	6.95235976984704
KSW-T0_1_V_NODE_414_length_6169_cov_3.447498||full	3.25296471822983	3.59049917637977	3.46463352344005	4.1215138010276
KSW-T0_1_V_NODE_421_length_6127_cov_4.933959||full	4.7299053125916	5.28287547444474	4.65890534356115	4.68888125033889
KSW-T0_1_V_NODE_423_length_6112_cov_72.891035||full	6.38314879008265	6.14568871549632	5.80813132332549	5.38587903885437
KSW-T0_1_V_NODE_455_length_5855_cov_6.612586||full	3.25296471822983	3.40246517995411	2.5317251510737	3.68284383778905
KSW-T0_1_V_NODE_464_length_5819_cov_4.165857||full	4.33930598842852	4.10625362164894	4.09783305196449	4.43726575838817
KSW-T0_1_V_NODE_465_length_5813_cov_4.472560||full	3.54162108714587	3.15203005540446	3.82991977538708	4.68888125033889
KSW-T0_1_V_NODE_479_length_5746_cov_18.678088||full	2.5317251510737	3.59049917637977	2.5317251510737	2.5317251510737
KSW-T0_1_V_NODE_495_length_5692_cov_5.504701||full	5.03013894962869	4.66957284948156	3.46463352344005	3.68284383778905
KSW-T0_1_V_NODE_516_length_5578_cov_4.098135||full	2.5317251510737	3.15203005540446	2.5317251510737	2.5317251510737
KSW-T0_1_V_NODE_522_length_5570_cov_39.742883||full	3.54162108714587	3.59049917637977	3.46463352344005	3.68284383778905
KSW-T0_1_V_NODE_525_length_5565_cov_7.870962||full	3.25296471822983	3.15203005540446	2.5317251510737	2.5317251510737
KSW-T0_1_V_NODE_532_length_5545_cov_3.598725||full	8.80343790987238	6.86518773908425	8.5096037863498	8.33062958783287
KSW-T0_1_V_NODE_541_length_5519_cov_4.398975||full	5.62208948385052	6.07726081401681	4.930556726608	4.1215138010276
KSW-T0_1_V_NODE_552_length_5469_cov_7.043221||full	2.5317251510737	2.5317251510737	3.46463352344005	2.5317251510737
KSW-T0_1_V_NODE_556_length_5450_cov_4.624096||full	4.44881444717133	3.99884677796349	4.09783305196449	3.68284383778905
KSW-T0_1_V_NODE_579_length_5357_cov_3.344587||full	2.5317251510737	3.40246517995411	2.5317251510737	2.5317251510737
KSW-T0_1_V_NODE_595_length_5313_cov_600.031191||full	7.31208808758607	7.33243546426441	6.5126805701583	7.12304641000827
KSW-T0_1_V_NODE_598_length_5307_cov_13.657654||full	3.93347969018743	3.15203005540446	4.09783305196449	2.5317251510737
KSW-T0_1_V_NODE_599_length_5291_cov_6.952254||full	5.03013894962869	6.1232431106418	4.930556726608	4.43726575838817
KSW-T0_1_V_NODE_600_length_5291_cov_4.055768||full	7.8256071341649	5.70533934140644	7.01085873809751	7.16272909274772
KSW-T0_1_V_NODE_607_length_5246_cov_3.649586||full	3.25296471822983	2.5317251510737	2.5317251510737	3.68284383778905
KSW-T0_1_V_NODE_613_length_5223_cov_5.208011||full	4.96115264386891	4.90645578513153	4.65890534356115	4.68888125033889
KSW-T0_1_V_NODE_619_length_5198_cov_6.919891||full	2.5317251510737	3.99884677796349	3.82991977538708	3.68284383778905
KSW-T0_1_V_NODE_625_length_5181_cov_3.501366||full	2.5317251510737	3.15203005540446	2.5317251510737	2.5317251510737
